day,provider,bpt_balance,lock_period,vebal
2022-08-25T00:00:00+00:00,0xe7474d07fd2fa286e7e0aa23cd107f8379085037,53.703206299263662100000000000000000000,33947257,35.90022558087762
2022-08-25T00:00:00+00:00,0xe7a76d8513e55578c80e4b26fc61ee7d4906d4cd,22236.074338818341000000000000000000000000,41498670,20408.451790422314
2022-08-25T00:00:00+00:00,0xe7e207e94d07a370de80e7d38093b49a7217ec23,0.0000000000000000,1173778,0
2022-08-25T00:00:00+00:00,0xe837218fde9c707444143a501c23bccf7a85604f,6.4713358439936048,31121649,5.939445226679061
2022-08-25T00:00:00+00:00,0xe850c7b2f68738415f05486bf4e17a8c20eff14e,757.0535903102734249,30883366,433.49095993108807
2022-08-25T00:00:00+00:00,0xe8645001fb1c7743b38e0162cc2effd8bdc3b358,715.1800688736121048,31363869,532.9561061195137
2022-08-25T00:00:00+00:00,0xe8acedc7537e0d22ef65f76474f9207be7a2c943,255.7416127464797415,31211241,161.15224912791874
2022-08-25T00:00:00+00:00,0xe8d4d93d9728bd673b0197673a230f62255c7846,168973.775202431894,31055610,116198.40431728878
2022-08-25T00:00:00+00:00,0xe8d81a5cedde5e406a0790a11275202bc9804339,25.9161564294348375,31159011,21.79797266804519
2022-08-25T00:00:00+00:00,0xe92d559f99857114c610abef473c31be38e4a08b,0.42000000000000000000,31262562,0.2566027397260274
2022-08-25T00:00:00+00:00,0xe9335fac04455f42227744e0f3522feeceaadd2c,157.2097723107518994,31116870,117.15358374938224
2022-08-25T00:00:00+00:00,0xe943f3f703faaf5da5c150c170cd40dd1146232b,16175.765699473698023400000000000000000000,41631065,15156.470874575356
2022-08-25T00:00:00+00:00,0xe9700df149418a8c5118f452800927c54dc96a94,0.15000000000000000000,31242255,0.14054794520547945
2022-08-25T00:00:00+00:00,0xe9aa76f2f3f0322725d018bcecd29269f0d2f20b,0.00000000000000000000,3414082,0
2022-08-25T00:00:00+00:00,0xe9c245293dac615c11a5bf26fcec91c3617645e4,353.447578924989300600000000000000000000,39776212,324.3970929859491
2022-08-25T00:00:00+00:00,0xe9f40007ba897981748a515f7375ddcc22112cf0,4141.365322169470543800000000000000000000,34965478,3006.744685958656
2022-08-25T00:00:00+00:00,0xea79d1a83da6db43a85942767c389fe0acf336a5,27149.91750098751159758200,31053671,20752.950637741138
2022-08-25T00:00:00+00:00,0xead33c3bb40f7cd230ed9ede50f13ec86b0a6502,11.5845412008365566,13971641,4.411647197030908
2022-08-25T00:00:00+00:00,0xeafefb44c6b5802df613877b37d1bc7ddb81300b,0.97881836254508164900,31336171,0.673105230133741
2022-08-25T00:00:00+00:00,0xeb016aeeede7103f3f4ffb77c7d04c33d5424897,7.7920376531341128,31123768,6.703287186531812
2022-08-25T00:00:00+00:00,0xeb1bcb9dffb7839df1627f4b66e58904a228856d,0.0000000000000000,1094691,0
2022-08-25T00:00:00+00:00,0xeb590b1bbddb4116fbccbd006979fb95bf34f0e0,15.0000000000000000,30923325,14.342465753424658
2022-08-25T00:00:00+00:00,0xeb6316eebd7d199c16e20bbb1d38f7a3c0314ae9,0.05070000000000000000,31148352,0.030975616438356165
2022-08-25T00:00:00+00:00,0xeb731c6a7d82ad270e7ba16ffff3ec5312b44938,8.4770764967595517,15481861,1.2773676912925354
2022-08-25T00:00:00+00:00,0xec39be1abce3f9af3a6a5a738bcdf915e07fb4fe,226.393246332650216600000000000000000000,23714882,77.53193367556514
2022-08-25T00:00:00+00:00,0xec5efba5ba3900b2b420a23b4f6a32bc25b2d442,296.9891443936738333,31450195,181.4481621912035
2022-08-25T00:00:00+00:00,0xec7929dcbb91793596fdded022307f1627fc9017,600.0000000000000000,30983490,343.5616438356164
2022-08-25T00:00:00+00:00,0xec80b5494e873fd9a7c7bf2368d743b38eb0b9ea,1675.0162931186964154,31230474,1537.3437210815432
2022-08-25T00:00:00+00:00,0xeceda45ad3c57681c7e49b47072a014df54ee659,646.2919212427984587,30908715,382.46316435190266
