tx_hash,seller,original_amount
0xff7e8203729d1dee2908db2fcc2dff44d4a471f464312247f2b9eb5838fb9052,0x525aafb4cdadaac885265715bbc0524ccd6533f1,1.25
0x7a9e5881fdd085adea8910ffa87373a22968b4cb48408c21bc962a82c9702950,0x1da0dcff1406953991e30ebc2f49dbb0c37fd9ea,0.098
0x97cd55ed2bd41a1f8f2ab9907db4efe8150eb957b324b1e863097fec2e8aa6de,0xb8932ee7216316cdf5f640282fabd8c9d281a532,0.0324
0xcd7c700e6bcaf4ea9b39caa1c2e7720f62cefcefb3c08df07c224fd14097a047,0x438a9dde518a5510925289def9815161ff49b00f,0.169
0x60466a07e0605f916dc61be5cfac1c4ace0db0ba166d36eeea25f736fbe2afba,0xcd7270d1574e3513068606eed084d98e76b27e2c,14.2
0xda39ae7f66190ccc3e21695a809a0c71406970fc16824532f51fd1248a3fbda8,0xd02d1718c2c62a5c152b27f86469b2bf2b436dc8,0.015
0xbb71bf819ad78a8d8c9eb6447557752486ee67b3fb3698b2f7b10525a6c974e4,0xfe806c79275b249d87baa5dac4d21a594f240ad6,0.015
0xf1f922a9dd6cd60e1f3170577d607839a06c75a99a4f5816816ac38f0bc92c8c,0xe0964f641e77209c66db760ee00292c4d67efe44,0.85
0x233ec2399ca8eee1f6ce559466e101678489c7ed2f3a9d671186f95835fd51ab,0x9c4aa4a056073a79eef15d7501ebd7c42fb17d56,
0x9ad87f2d7ae3866a6952979bef4659ed9dff282cd927ba31e4a43f79a06e85d6,0xe628f1564d834850427e16f8184769c51eee037d,1.45
0x73cd8af3734bb44b61ce08b0d715c454fbb4454c046587f60f59437227fe20e9,0xb8932ee7216316cdf5f640282fabd8c9d281a532,0.0312
0x813f94113dee89d96051e70ef19937c2c5201233e2d129d663862e6ec7e2a405,0xccb12d3b77667099cd3a998fc1e801c181a71eca,0.015
0x1d89908034b06d696a0258bb4f2f1280d22ba0676c267605bff773a4397a2151,0x472a0bbad04aa73f9327e65e6de7d27d9a9ec6f2,0.39
0xe4111f6d664a2d70eb7f40efd5c793584b1b27ffe051d9faa13d0c8565095775,0x5a509f113a5b14308154897fb2ff548ac73c8b06,0.11
0x5914831db69f811b8d2c654286d272dd622c77b6639d0e11d75d7e3359178778,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0.0639
0x969877e33eb8a2a17fc168cbd53f1399495426d5458b2b4cbf9dacac4ab54cfa,0xd24abbdb5f69e2270befe591447efe484360c47b,0.002
0x63eccd4e1cddb75020196d3d17f20319a757c7ddcc41ecc3e7b8659953926877,0x11f33f8d3efdbf6fd552fb7c4dd56b82dabe8b14,1.386
0xd6407e7a4dac942fe513d67c4322ac2814e63c643eedb306e03d347ac9c61cc6,0x91b83518ae9da578ac0fa4bed69b45fc5cbefffb,0.012
0xc0eee9023b6aed0150dbc2a39f9586cd5af62dd774b781c33880418fd28ba7af,0x06dc4453343220b628ec808107d6202439bf0796,0.281
0x8b3ea1a5f7da41f17303b6d4aa76fbcd4d23aa26f9e35565d3e0e71766d6f512,0xb903d95f17bf48af1f30e48b39428afd2e28620b,0.03
0x1cf2267c7f9a220208c7123b1c661542cd856ecf03f2d930840730036c575b16,0xad776edd6c360d6026cc19111b57ff8d9d36a8f8,0.6
0x020989edd87809fbb870ec9e50d3c3dee25fd9aeb0e539cae2f755c1ecb4c784,0x0beae78856fe87d94481c8e4ac891d755d805c0e,0.0039
0x5c31e0ef607ffe8eba9e22206bb1c1c18e768e5000e7b6a0d23b6a2a17d73366,0xedc08d66a327623d832b12d5446b96207fe03afb,0.0979
0x6b90d278073b6fbc51ba07e5693c6a64d70d5683837e7a550e7adb5ae3871a25,0xdead7c4a317c2c5b90ad3d3f4fbde992df5222b4,0.0069
0x146e8e4f8ef98d0982e84bbac2f9cfd20763529536540cb8f49eaac6302c9519,0x32495d5d715b873b798b76aba1e9fe738edfc6c6,0.01
0x7dc5ba387a40c7d5d72aef8997d31277d5ef6ecc4b3c0e396e8148ab7354a040,0x30e474d8bf65c9642ad297e83bf389ec51b674c9,4
0x7e25b2641baf2ff35c7c9f41363b9b345169718cf896d75a65560d369d720db0,0xd10ecb584998ec6ddd8848739deb80bf93177c82,1.69
0x9ce89d69825226ec7c5cc65c2983ae73d78665f1c6dba538e2c32911f30ef1fa,0xed5b0c50a5428e92ed883c8dd54818d4b8dbcd62,0.027
0xda9c768b5996976c3d17ef807666f507b3959f4c96372ad7823c8ea539c5ef24,0x4c15e48726c069adabd4b8173f90aeb62844ace2,0.004371
0xf622ea337a6aeab9d407921d721213f39d12d90b8d2502ef21cce1f79de70f3f,0xdbcbe8ff4c46622e45a9a3a5b6f36a9037e8dbef,0.019
0xcf6a50448db43f44172ac54ac251a186d2e4eecb23c20b389cf5d4b1322c42cd,0xe537eac10773776d8edd68bb480ed635e71d82e8,0.033
0xa4dc821f54a279b26aba43e709ee4c6a919c160a589f43fc063bb7c933f89b60,0x4479022ac6db4ac86971cf459ac919cbf73ffba9,0.12
0x63c7b514849700b901b0844f271c2441c629838f447e5dcba03386a6333a6f0e,0x32495d5d715b873b798b76aba1e9fe738edfc6c6,0.01
0x377daeaad8024615cbb1dc59744c2bd339c8f222e4b2240e2db8f088dac7380b,0x8196c425d3996d80a8b1c6f62e7cff43810da4be,0.0779
0x4e5e4722d2a1163f674e850a925dfeaa9d53b13569d0cf2d23f0f0c5338788a1,0x1064aa646a7aedbd40816fc0c35e044d0244a764,0.687
0xfae49180997ead07ffc205218730dc9ff6928fcfe8ce036b6f6436f5278b03d9,0x067cd091d9bd71ada076abea29147a1b3c801e88,0.02
0xeac37fba95b7791741402c58dfe1517d786e3d5196d5df2e626b248c68aa48c1,0x308a4fa5d38ff273ed2e4618f66bdd864a3dda7e,0.75
0x0d22d05da85eca07b857fb34be4f8ffc647428ac448d5f580e39519bc255b4d8,0xa08a472b2983b5485442b0d3a7ba7d4b2ca8ca9a,0.2195
0x9125b91c293ab4f587ed0534490aaabc3245a7ce2aba7c1ecb8e9f788f27b6d3,0xc1362f1654233328a6b5bce175ab898c97d64452,0.0389
0xae70b91d5378f36b151bf0e4a146d03ef4e254f57aaad0674caf7d37b8732e26,0x34aaf2b73c1a8bd69aedb3a360fc207518b0d62d,0.032
0x3d9fd2edac9ae42c4e33e62576ff717dae825ac90d7d700d89557cd6052f0730,0xea1b056043bb0b03451f40ef0ae8566409952284,0.46
0x5dba63307682bd6936f351460384efdc6b9ac78bb5e84d52fc99279f8163c58b,0xacc5aa79e237c4eab4d28196a60dce0186e94533,0.0239
0x2c23f7e43de8bdaf53302e2be7c50f6992cbfa2dc088259da67cb082980d10d3,0x4654d68f227a8c0d01d94b46b4d228faeccb0d80,0.4
0x6448e068e77b1ce1f047fce190d24c281dfe6c325487b1f4931b62448016d5fc,0x5e6bf1354722eecc29d9100ba66574b072228019,0.00000000000001
0x6ddff7fe19addda306b414007ad5ee52b9d5d71c843edf8932b0e06d09c84daf,0xed9b074d28a401fdfaa1c369192cd1ff590acba6,0.0065
0x87061e0e16b70dbbae2008c9eecd7b40b5f488be310c952843c2406251b35c54,0xada77d31ce2f70daaa13e13934f1a6d6d8078d48,0.02
0x624b55e8c1f3c26361a313a63d79c5311cdaf534030d5a032c3bb3fc68aaa4d8,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.05
0x76d40889758c8f78a53a679fca4c7c88d32b70a3a596a84c9fb847353aaf7b17,0xe8276b99428de5df28fbfc27f675b7cacb7e8112,0.005
0x610ea88d3bdc997826ccb4623d46646fcc75645bef8aa3d127f269965ca9a4ad,0xf4fadf7cd5ee0f8147f558304ef36f935809985d,0.1498
0x6ed4faf43780a97fe617a45cdf5b06e2889a8d16bfd0f783dd9f539ed1a8a5f9,0x8400b081f5dc9c5bffe1b57276afdfab2dfbf29c,3.2
0x4caf84c92087cdd6c6204a873890e68dc1455556f28fc805c7d8fdae7a3a22d2,0xb1f2aedb2493ae882c5384ec008a771f9c4cf520,0.94
0x21901f19b24e4dcb8234f2d95a8e40e71c318196644f6953bee9939dd8fa7ba3,0xf46f50746ba6a70ef14c85c179adbb3e4109da48,0.0385
0xd9bf3a9d89d4b05db0485eb5bae975d60eb0ae10db42ccece069416fbd397958,0x63550ca818ea8894ca5fbccf8dd996725647b51f,0.0096
0x8187da7ef3399419c8a2408cffa17e186609bd8ca11729d0e6fedc378f9d3d82,0xed5b0c50a5428e92ed883c8dd54818d4b8dbcd62,0.063
0xb7391dfad47cde13924e9665a952322ebac635999920878f703041471aab7035,0xcc087678b2a1337b21859c532fffb2715805966d,1.33
0x096bcc36402e204be1c77ee82457b840f210a6c408b6fe8ae94f90c87008a380,0x4479022ac6db4ac86971cf459ac919cbf73ffba9,0.1203
0xddffc069526d7424684f4961de32eb4dd26a87ff27d9dc52385cff82ee306d9a,0x78086ad810f8f99a0b6c92a9a6c8857d3c665622,0.2699
0xe297f5b3da3bac99831ba8b30f4c3de4c1ae9605ef20ff703b8bc1cce28ad9f5,0x46a20d31fb68626fde838829a455d31468367855,0.5
0x7b4eba1a4ccb8e133e64a2ef0dd6d996974db09ee5406e4439a506b1e7adc7a2,0x281e768ff911308a42b4b842237c59e693a6502e,0.018
0x4c202072cc97f843a44ed5ad8e86826cd485de792506d2cd554d53219f2dde07,0x17fdc7ac8d56400c50d979ec752a769db7cbb514,0.00385
0x1266670efbe5bd00d4ae9cff679bf7b2cb0d1efd6ceb91dc87a645d94c5238b3,0x61b40df134cb23cdd02b1a4ecd97ad7df58ef7cc,0.005
0x6656e7e0ed2a9b9e4dc3847833e06496d7e2c1696b32e4f2215566dd3415017d,0xcbfc848d35429c89316bdfe43d8b0a4a22446fcd,0.01
0xa76fe4c91038a9d31eaba0c16fea6a8fb5d85925cd125725d8afbea4f8fffd3a,0xe449df0665d01451527d82461078d4a2a5928b30,1.3
0x5cdb83f7e12f7e2efb6df2cfa20a11c51452b996547013908986c2e64780508d,0x89d6e32ba1007ec79969734e2d8f21369033f73c,0.0075
0x63bc90eb7c474a25b8cc4ec8b1d1a7f2868ef3d0deb6ed56db311f269b15a416,0x1c43414c0b950226a207dc624dd2240c354e5a6f,0.028
0xa2a8420badb4360e5f62b07206b586f9f00341efca01892e90c00f9fd9227468,0xaac581b147052de6fed2b6e664f380d41dbfaf68,0.225
0x8b530aa84f1b1e21915b891b1e6be3d2e2c58f9bc960a39775d15632fd69ea70,0x9cfa40556eb81a448e489bce8a49156a070aa2aa,0.09
0x494ec097eee1a812fea3df42ce4e4a4a166ebb329bb4d4b3ca580f189b1b4b91,0x41137f71ac9bb722f200f266581dfd937a2bc469,0.034
0x272cf9cc4f31e790f8c9460048a8d7587432ef0a42ecdbbf2eeab02f2dcf76f2,0x3aa3c85280a56e0408b7b3f02f0db9469280542a,0.5
0xbb591735115dc2ca0654dd16fd07b8424a99b25c16c53e9f34ec4efb0e593a72,0x728e458df4202fbe1dddb4508157d3f2a5c4d8a5,0.02601
0x449504a87ca2be762790df4170b01aa82f08362cbcb9d58b169a11eb75dce79b,0x0e56cecb37509f3a58aa27da9aee61050bf2cf05,0.039
0x3caef9f18f6133ac7d08016892e21c4dcc919d53fdbbd462e439a8be1d4f5c35,0x07a6c3e6c2cfb3c328319ea4f910aecb6f664f9d,0.019
0x0227bd3c4dfd2b8b39d4b0cd641e90a7bcedde19c81d39bab51e31349e5f68ca,0xf828ded7617499adda1314f44e899e94e6941a85,0.009
0x0961b99a425b262eabe5851b03870b7b4ea9729c725ce255fc35d91ecfc6eaa0,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0.0639
0x20b127807312bc43b99d4467ae60af0d28b522f3f907de147a1c80e162a1f444,0xada77d31ce2f70daaa13e13934f1a6d6d8078d48,0.02
0x86ecdd10d1b62f200a6bf162ecfaf426056c79649b91bd37c14823b9bd162312,0x06fa5f18838502de4196a6ce0e6517b6d5617f22,0.21
0x44dc4b6a7f222903192d0e184cc9b8d55f5f01638ea2f7ea6601c38f0b2e9f34,0xaf06e7ca8e77bd17dee07d7c7fcbd33d6689231a,21.5
0x6a648bc40e2cb04f9e312ee88478d273ee5c36ea8689a7de689950f581ff9f12,0x0b73c9444102a9865dde1052b507cddcd0552a6b,1.45
0x5953d3f314cba0b655148c293ce8095dabf45bea42c4583a515fee9d9aaefca0,0x37a28a4f8728618834b75a40152667e1b30445f6,0.035
0xf43c95c237ecf4916c2ade2f251ea4ddd3dc16d2cadd77ace88da5d39a706920,0x1b72db473abeec41bb4679645bedff476828aef4,1.099
0x7c0ed448be1f5627ede3085ff855703e4691b16d238193bc1dc7d006956fee1b,0x1ef4de2a90f4df3c92327f242ba1a34ce519319d,1.6
0xdbda2df5ab5668ad655e76a62d313fda43e8c23755d1d7d1583013122c4c959e,0x1ae3410d6494c5e5a076f9cd44026d8b5a30864e,2.68
0x5f473d588ddaf3d966a980f88239e0a50e665fe1e72f02e7bec43f5f60d752e5,0x7f2ecd9c90a02595aba2b36e142b74258d2d8471,0.5
0xcf5e87828511326e6b8b837370b20e6a94c9bb44ccc0f1c7b8ffcf741e5942f7,0x0877e6d7c9ead1f913bf128d5be916005c9e5f74,0.017
0xd1d21fdd9e94b522db0e76c0855512c9fb903dad12f53c63cf858a4626873a7a,0x646d02f874b3336d2c16dedb4d83947dbbcdd8d5,0.5
0x9992f55d7c34d1cdd57b1e5c9e82ac06c66b80d4d17ac4e4b67a5e0eeee9d67d,0x1ef4de2a90f4df3c92327f242ba1a34ce519319d,1.64
0x8cd837e32e822ed9777bc09ca215eca92f8ce7236e5d93985023efb7a1294f97,0x47e0199086d8f56e86a8c62616e93713c359389b,3.9
0xaabaa8da05df48fe2c85799c683929ccdac76c3566eabdac2b9eeda1ad77e5cb,0x7b3afc18936f9d0410002cdc9c4f28d772ca41af,1.5
0xc06af15f6c8bcf4ae33601e5d935863e841f8e55a48f5c5e793eb24953b6b6fa,0x846c99b7dfd3b06d8495fa8989885fa7852e024a,0.004
0x502f06484ad35cd65ed640aec557f77eeeed9b769ddf54101a3cb99036a5766c,0xb8932ee7216316cdf5f640282fabd8c9d281a532,0.0253
0x1cf7406f39bd716b892d933363d4d9e10049dd430ecb3cf7739ca4ff9df0bcb7,0xa876fbdc69ca5fe1ab933dc08c35156f9dd02cc2,0.018
0xda01b4f9183bfdd6a6e4a8faeeee304b44c090bd5a774e179bd66d8d3d3cfbca,0x14afd68b572872dbac0416013c6ff72f4c817179,2
0x5b681752357f724df7662516cd820da553f2c2d9cc8fa1e17d691bb9d7712318,0xd5ef0233ec4c92441659260192bf6a2e97660e7b,0.014
0xa1640d7506932f4a8d7aaa4d7636647ef2304a18685ae92a145257d6f5ab9018,0x79206b9ee1b48ad2ee925ac0f119a4de93509f97,0.49
0x6aed60544ee38741627c1dc76ceabf004bb2d3cf22879e68ce72487ab7fdaa85,0x242489ccfe7d7081d4b2778931a6d6c0c1fb3806,0.039
0x2f743c24a6e4b56b8eccc7567d61d5d3100a909dfa136064fb692dea65c8db1a,0xb365e5d68aa96b4e9c715ec6d30470def0cc5640,1
0x63bdf67b0b1365bf9daa2389fe64e63711e6fed4268c8f909fddfaa7ed50f492,0x60b1659c8b848bdbcb85f4e4792f69c90aaa3648,0.00749
0x73aa8064a08109d01326248487505047d5c3de00d6a92c36ebddab150be488eb,0x8980813b3b0c55b1b1ad9e5534f9458423669add,0.019
0xcd21fbb6b2d57d87531395d2363189008755c89458e4812cb3feab38508dacf3,0xde361c58d32465dfd17434127a37145c29d16c54,0.11
0xf98eae36addce87c0417047ebc7191e3d2f3de665a153787814a4a95fc6dae32,0xb33e51ddd97275a64edfe83e387df22f46bfc3ad,0.0078
0x93cb9696dd21a7c85a1707060b69e6f5586105f9a47c71de6b6fd8320691ed09,0x8196a381f89efd522efff095035e9b939a5538bf,0.8
0x1ee9e69f5082afe8f1662afa98d16fb5d462ea2bf0e96cd78138b1f61ff061c7,0xd26c9529aacfbac9e49eeb4f1c719c4621745bc8,0.24
0x603357f6294c1c34635a0cd8ca2c979eae29a0f1c0c5b01bf39ad1a4bd0000f4,0xb365e5d68aa96b4e9c715ec6d30470def0cc5640,1
0xfc4769e2db9a3b21871bbeab31b050ffd16512ebd2be6ba2a17119928af4a901,0xb8932ee7216316cdf5f640282fabd8c9d281a532,0.0222
0xb0c33a5a794aeb09d3517d1f5daeae8230d4d937df9c3f4e85c1171dd02924c5,0x7547c9e3a87620489c80dc3047394c645639c271,0.24
0x17757dc970fbbee78ea0ce7584f9c9e00aa514192e069f86023e6a25974e6017,0xf55f6415d40acc5bbff2da75d21b36f7018474c6,0.028
0x54d87ada45d631e04944529b86d0c5e8a2f5052c99189d36564ad423e844f701,0x6c3dc2aea8e0724963889bce04296917532ee7f9,0.014
0x9b1d283a725af8d70f3dd5fc1a20791a6c247c1bec8d2d1eda6b58f4e6e05b33,0x242489ccfe7d7081d4b2778931a6d6c0c1fb3806,0.0369
0x9dd8b87d7fc743dd6a9ab1da1cf01daff5b701fb48b24ae320906f4ce5e88365,0xd5ef0233ec4c92441659260192bf6a2e97660e7b,0.014
0x09e3fc5dea7d93e9247f6fef4019daa2993d648a58253adbafb99d43758b8d22,0xcf673998596705f7c79d9771399fde2cc27f3b62,0.3
0x44c309946724b12f11f20982710ca6dc2f3faecd66de972be064a35b39c35880,0x208b82b04449cd51803fae4b1561450ba13d9510,0.55
0x92b96542e83b9598c91314d41678dd6839af8ec5dfe0a83e3319876dfbf4d547,0x94e9b8619d644725851c45eed05647a6bbafaaea,0.02998
0xe7418b64f9c928cd96b075a2d9773759b2e1049dc07fd0b8a14ae3b93323e1f6,0xe22a415b93e462014cb2b3a11a31f676ad27d327,0.25
0x43964aa2b6ecc434327a481b071cac2a293aedc34e11296a86bd601f029427b4,0x949ae9a0d7bcc65cc01003ae0387624209763290,0.02
0x4dbefdc7188887ec3f61cab45788771aefe52903fcd716037b4308136a635d40,0x0877e6d7c9ead1f913bf128d5be916005c9e5f74,0.015
0x03e11a614cf2ddf615c12e3e090e567168ddb2782b55a5e90e9825d02a42f31b,0xb05474ba2245087a6be237047eda5e5f93ee014a,0.015
0x2d9e60d1c815cf3f09b1215e26441c964a230cf655d85b9ae0f58dbe85208f8b,0x3649ff4efc029a37595ebcff8d1c39ac81ace5dd,0.019
0x273c1a3d008220d83f70f88b4e2c2359e51c69a1fb2646b5c271a3394d28f8e6,0xe74419fda5425b88fe288923f5df60a5cda057be,0.015
0x96dd7b5d93bc49cb4a1c3002d8823088d549e4dc9808c6e2440d18feaecf5e0a,0x9d528bfdef21538303a59d5284801299ddf64e37,0.024
0xb19fdf8ac934f74cddecbb99f36142e10295f81221d476c8549fbb8a1e187460,0x1fa2484db15c4737956770a14d6d8b2e653a9ebd,0.00285
0xc598ed725bc1a26d54d8ed99451853edf689cb989e6227326256bdee9b49e986,0x4175f951428a3c0f7fed2dc3704abc027102311d,0.985
0x9f9b8697b0cbd50ff453ce758126983a0d3b255bb028010e769e5253da9a4883,0x2279d80b1478c3b22b1708b4c4d95a51d3454170,0.23
0xbc51f716af15eff902d34d54b082e5d7bdd999007e1be262c768d5b95365b2e2,0x6a0d1109a2984d5f938f558c6428fc8322a8904f,0.699
0xce99813e2f5f5773ab58731011c60ff74dbd0b5e16c67dd0cc73378877e920e0,0x728e458df4202fbe1dddb4508157d3f2a5c4d8a5,0.1119
0x707834fe35a8e0e8cdea20f561c3154cd56e0acab854a5d7968b14127248de84,0x6b5bfd3d4291fafccea57f26580a0eb6b8675e24,0.29
0x25a488f37a55802f83a4161094e67c8f3d7b582f0e015214e9e421398468b9e4,0x0d2100c819e8ee003ee34b43d308cf1cb1532476,0.31
0x77a8378a8af440230427d997275f8351d856c39585a257281564c2ee1d09b953,0x4ca6b786b406e9cd072acdacad96c707691fe795,1.139
0xb82747501c79d2ce89434db50a49a91f8713522c6c6cea0238166eac5d8af202,0x4479022ac6db4ac86971cf459ac919cbf73ffba9,0.14
0x6e70831a6acf8f5656f758d531109277b21b09a470243fead338fc9c22d8552e,0xac215225ba9ea6afd71d7d4dad05bec59b1bc560,0.1
0x8ee4fe5004764986d7ea5dde9d573fb4fa388ace8ddf62234283dd334d8b5fd3,0xdaa8a78089ef0098a14af2148a8768cf7d104640,1.39
0x0e4d08daf34164ce02071c6db538ec285d3e1294d0394230ae38d137c6526fb5,0x5913e8f624044c37a8abd29dae6596be6eb954c5,0.025
0x2a82d88a456d852d1a0d01065859cba3c6f976f7f76c31673560a69ff50acf98,0x8faa0a80e10994496d9534212699d5fe3ae550e3,0.0078
0x04a343616750169639a5635862bcbe68388e145b0d6a0167274d8cd760ad64ef,0x5d4df680d2aec9d745dd7dca1b28aad765e36ca6,0.021
0x7afd8a46c71ab08d429f5712b0ca0de75df8522a25e8438677988e445f21cee5,0xc8e629cf66080e1ff0060368059ad7f5bd86782e,0.18
0x10db0ba4fb4cb2bf92cfe86ff2b19937ec9ee670662edd6e64db5d3514a9455d,0x76612e5db9bb79900a15caf3cf52d99f01248885,0.035
0x140a24b0a9678abb42b26f0c13a6078e69267e95a5e99de488baf562e226a624,0x00c6cd55fc8fdb9ac0fcb10ed13260672dd6db4f,0.009
0xdfadfe14fc6fe8f9e15d3d6dbdf22835d6ea0f6558f3e5d1421b41dcbeffca28,0x564341719f3331250721a0a3227f2265b621b2f2,0.021
0x72c65b0455a56a7f00990853927e9cd643ce4467c31c73b71d2b477d14071d80,0xe537eac10773776d8edd68bb480ed635e71d82e8,0.039
0x16cd635667abc31bb0350e176c8e99b3679f0300a48a86dcd019ad765df242c7,0xac215225ba9ea6afd71d7d4dad05bec59b1bc560,0.14
0x952d89250abaf58ef0442ae45618619f4315e77d65b00456b910d4f249d04952,0x013026c99250694e2cd6c37793771f2a7b2618a2,0.0028
0x7b562144af6536cae6b0f963d763cf9e0483888974a37b3d59febe13a9f14cbd,0x3032fc6a20d95f27859869546fd870c3debaaab8,0.0268
0x4aef3608d47d1521ef05d67f1fde069daff2f7a4b68e695d0b8c3ff4d8844132,0x75dbf6053287ca13a7b34b14433087f79fb8c37d,0.05
0xeda03bef95418db784a1126b814a3bd4d274be219396ea540f5e4d37b7c9d25f,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.01
0x82fbe391ea8788cda87ef5d66d28c3eabbd66b6828220e6e143b12faba186d43,0xbc3d69e1bf7c91c14a0deb2dfdccd692380c33f5,0.839
0x42776c0c189a5816accb8d06951685a5e3a390ed6d2fff23f1543b3856691bbe,0x575ffaf1c27bb0a6ca00d3cdad5d2ae9402dc556,0.04
0x0bd9e56ce5825de3b1d5f2243cd2cbf55c7203dd496f00e1c4c06a834da46ed9,0xf9c99f675a25e7a67863239a482800ffb8ea15f7,0.169888
0x1b85be7a836f3ff892330e6ec742864f35c98bede6ab124238f229b526d0750b,0x11bada51652d12662d18fbc664b8e8c1fcb2ab58,0.88
0x230666cf7003972b09886de5dffee9941b248028ea06ea66ec9fc465900d3901,0x17376f985dea952c96e643a6716c380fa3ea803c,0.16
0x3804bb52471e2ff6b6e7ab0a3c3a4b77fdc5bd2bac52b7d3b9b18894c4d4ebaa,0x8bb7733db326de40d84b1ec3bb7794c71379b405,1.32
0xa1f629e6e8dcd6f0c0b95058d692cb463c31c0c2826b3b457ae1adb1de4da246,0x46b9d2ebf31729063e503624c2910204983bd514,0.079
0x392d1b1a81715d1254431b6f95103302426f1292bb096dc834f5d6a51a5f386d,0xfaa82f780179be6b332c3c34b675d7c5a537ae9e,0.027
0xd7c4eb10f7b7f4b43297c421c5ade3657bd5ddda3397f0406eed14294dbd29d0,0x62280de016c1a6abe5bf14aa599e542315dd4b49,0.019
0xe0b1f6a52865e163947b5f687ec35d92219861fba65df5754e0ecb5a68e99d0a,0x58bdf3025c7878148ddee1dc61f403a377ab5623,0.1
0x52193acd8e839ded74d1a02ca992e79b61851de7bf8d70ffe8db681142c63743,0x001f1cf8e92626375d0607896e7108756efe7eb6,0.005
0xacaacb59b9f8e204857869c94aec3e8acdc556e9e8d6048f5c20a6707c03c46b,0xed5b0c50a5428e92ed883c8dd54818d4b8dbcd62,0.0268
0xf2d7294586fc7f905d55eb2ec3213022c39044c309f1120f08b09d388f72f0c9,0x82f939af1987139051cebdd51d7c8069ae14c0c4,1.09
0xddb9616041b67c7c84492f10af7dab5f6b5d73a16c4b641cefe5b18654ecabf6,0x94ecdeaf24f61e20e24c0a0d254bb83156cee02d,0.0149
0x8e43c451e1c42ba4ee443eb74023e7c0b1d3c4b62ff9e833041a268925d62f4a,0x7547c9e3a87620489c80dc3047394c645639c271,0.225
0x3eb1e1600f56c411ef6e89de1dd91902507bf0132fd7c5d75270a3d6ebe636ab,0x82a1362b317035409a4a592e6d97bf2e465c054c,0.01
0x23968adfcab88e3558414ab6bbf14cddf2b57dd279494faf1e66bb01184c9840,0x2989cfe1273fd0a58f81e7f35087f9f54f36ffc9,0.14
0x20f5c9ddd0d8732e3d48307c993fc639395c6207c4eb1c4d8f3c242224838564,0x3fe7219bf10be12e4de24319e986d707c118e8b5,0.13
0x328a1f08efc2039e45913881e848bedd517e1fcfd201bcc7b32d83b14d9ae37b,0x7d992c2e88d8d35bff5d6712eeee2c9445329238,0.0025
0x6bd74a6ec1d91725c83fe8a372ddb0efac6393cd3aabdd476eefe63822983812,0xfd35356dcd225bbc7e8f1fde622bfbf5af105fe6,0.1429
0x37c7743d3d3c74fedbe1a81107d551a73dca7c9754229853bc79cd068f2c733c,0x0877e6d7c9ead1f913bf128d5be916005c9e5f74,0.015
0x97c7240edcbff2c8da6d2b217e1d55f42f5968fe563d6a3cbd178fb60a09262d,0x48fdf7d8a00604fd1a1e1240cdc30acd1f2add84,0.025
0x8402882511282fc1e25d0a0dadbcda1c51f203c67432c0d24fcdbf4cc0e5a93b,0x0702957312183b89e189476782ae94188a9c03b4,0.12
0x3a3a53f59e9a831d926e130a726dc5a9e6efb5826b31a47cf3c009e179d83030,0xd9b259caa85350b521ea5eaf28bbce1c9ca6b7ef,0.019
0x17761bd4a4d2e0aad440739c4accf3cc23f6504f23153830895bf006a1abd37e,0x61cd67a69561221ba2980f0598898cf8c12a811a,1.32
0x1d63c187d95c7bfe19df790c70681832566b102ee86193f99914793630bab44f,0x0e387c992c3f4b02c59db6f23f8bf06836adea9f,0.021
0x819b1f6017facd62663972c5b6715bf27a566614337557f4aec046c6f457a215,0xeea6949670ffeef14b8b77fae198beb3d0f420d2,2.1
0x9c0b71563ff0872777aae809f1f3ec19f25d5bec24e8b1abea8ed934b7ffd920,0x20f67cdd9d0140e370d0dbee534ad0da670718c8,0.149
0xa6dbb2df9e3e0d9c0ce9f6c86076771ae5848fce64764d0f41d8fdd2ed2b0f99,0xe3658f153e47352432644c8c72a41e4cd7cf56e7,0.01
0xf105cd7fa35c0df545b7368723c007a129e61c5c7be5940bee64badecc70297b,0xbcc84dd5456fab41d2abe9d54c7a1abc8e74cd7e,1.29
0x2b12579f0d3d2cd9bae658e52ac95efb09e0f3953a0d2d61160467d60759bb1f,0x0396e41347f6a8ca45b4a3efa82c436786dd44b5,3.5
0xa4b139678ab0ed5db57e6c66591898f1d4b77e29d67a3fa217dc6c166c14b9ee,0xedc21400dafd1cba357cbe99d56197c20da51d37,0.04
0x10f2dd3227b44b7ea77431fa8b2a6d7de32d0680157448b2742ade19d385fa06,0x02bf58fd9b0279c1f7e02be69e423828695c61bf,0.0029
0x78260dc819c5ec626d2ad3d5accd3fc348e771006d4de81c54065cb6bb0d601f,0x5d4df680d2aec9d745dd7dca1b28aad765e36ca6,0.021
0x94c820b0e457ed7b22edf1a8e7fced3a03fbe763db0520c8c32a2384efe5d74c,0x57bcc6260f913926eeb071e3481cf7e1a83db7a5,0.0257
