block_time,tx_hash,original_amount
2022-06-15T03:58:19+00:00,0x04a9fc53feb8e80fa119be5fff07a53c349a3877729342078a27e89c64ffbb02,0.02
2022-06-14T20:19:21+00:00,0x04aa8e414586b6ad8a69507e03a2ade554dc248cf9c26b1250d90c7a4cd021c6,0.69
2022-06-15T02:45:55+00:00,0x04b06607f02360374404002acbc463cd1e2598af47565b19177fc07c1aebc052,0.0499
2022-06-14T22:50:56+00:00,0x04b12c09136a11baaa27b13cafde3a1a20c0e9323b5df6b2f1328d38d232d05f,0.092
2022-06-15T01:28:29+00:00,0x04b1f7a048cd505dff5f316e72f21c5f2812f92320e1ac9dba24463a2af04489,0.01
2022-06-15T16:26:11+00:00,0x04b25a6d558ae05df3c7b00ff5d47a77767c641182a39cb1fae26a0b28ba8785,0.0175
2022-06-15T01:36:21+00:00,0x04b2bf7ed3c5d14f5bfd087884ceaa8fed490aa45e7d584614eedd9401f46633,0.015
2022-06-15T00:40:11+00:00,0x04b330d42dde966a89852146c4764450c0d4fd1f7f0e3a824f2055573e2b802d,0.225
2022-06-15T21:42:21+00:00,0x04b40477baf2b022595163423be2d1bd2781b7534ee721d083e67d04cbe94f7a,0.058
2022-06-15T05:32:30+00:00,0x04b4771cc7ec741384ed7c3a3fcca49c8fa932e6478032323e0d42f5ac6d44f9,0.214
2022-06-15T22:18:56+00:00,0x04bfea52247d14caac550b1c5ca384c9e3f387beb8c4f6f3677f03aa7e46c17c,0.144
2022-06-15T09:48:45+00:00,0x04c0bef3d09816031e8b3b3b35e8ab0b49548edac39b1129d774d4c1b4689c95,0.13
2022-06-14T23:23:15+00:00,0x04c205a21f910e706a2a39f1086e47b61df8ec2809f842fcbad43374c3c5b660,0.0685
2022-06-15T14:11:43+00:00,0x04c77e14dec7ba95046f95579d20dd1b96ec055f9da2820f4dac16657de33cac,0.019
2022-06-15T16:55:52+00:00,0x04ce30c58506ceee47465551b89fb069bbb9efe35a0ddeb703f0c09738ecf7dd,0.009
2022-06-14T20:41:43+00:00,0x04ced4f49d68541516da8ecd331650547000450fbc3a39f1b1b0b6c971eb54f5,0.225
2022-06-15T15:56:35+00:00,0x04cfcab9db4a37f06f0105e9cf75600bfebe5fc805fccd48e1b48900f0308105,0.04
2022-06-15T04:30:54+00:00,0x04d314d8060248d80a63ffe4b23bc72166f238b49d3914787338c4cca58c8a6f,0.07
2022-06-15T14:36:58+00:00,0x04d34dda89a85a68d6d02a403da651ae5fcdd13f735e35cc72891b3226072497,0.035
2022-06-15T09:45:38+00:00,0x04d51f7429ff601f855de8379da7e15a8cb42e6019f1de536821fad237c13655,3.24
2022-06-14T23:11:46+00:00,0x04d5a182de3b00c28dc5e18c6951f23dc4b4ac45fda0fa432ae7e3f028bfe14b,0.012
2022-06-14T20:20:47+00:00,0x04da3bea5f2f7641e339b02c645131421e14b2a55aa864dd7bc0ca3a5c6a32be,0.013
2022-06-15T00:28:30+00:00,0x04db8ae9ae8e324d3b35d53c3a065c71943d692a67ee6e1692527b1b2797feb7,0.94
2022-06-14T20:11:14+00:00,0x04dd8a6091df84c2d99881873d0b4e21d6420f49c0d6cc860f5ec19ea539243e,0.015
2022-06-14T19:24:20+00:00,0x04df37ed721a9848dab69163afad769e1a5ccca18e202c90b31e4827c186380f,0.0579
2022-06-15T04:33:30+00:00,0x04e0e786d20d7cd38863848eaecee8a4769f165056f7b2e34103ebe2a32c033f,0.2866
2022-06-15T09:05:58+00:00,0x04e41562ef35fdb338bb558ee5daada237252c63711ce5e771e883dcfc0063f8,0.2
2022-06-15T19:07:30+00:00,0x04e4428f09487519ec888c0f16ec1a76bfc517fe6aec552a1a90b149ddb8376e,0.26
2022-06-15T08:34:01+00:00,0x04e50c3d5f9b3cef7d57b9d7eb912219011a27f4a5318bd1f45b8968c1a58267,0.033
2022-06-14T22:54:10+00:00,0x04ee50c91586be64f0d8da5085f446b951cbef49a39924c19384b8b8950aade8,0.7
2022-06-15T06:44:05+00:00,0x04ee9a616b4c5c4c90ae6e991074634a869943f96605a913d4e28aa892a8499c,0.749
2022-06-15T07:20:21+00:00,0x04ef9d8d0fee382694c18933721c34b24add09d6c88eccd6469ee91c4fcf0e00,0.41
2022-06-14T22:15:41+00:00,0x04efff820b3272b196735862e29414a83d7ab0cd72ead5d87da1ce4cb727108e,0.149
2022-06-14T19:06:34+00:00,0x04f013bf28c4f54c63e117e3503371cd34dc85f4a28891eb9d3638774bf77513,3.75
2022-06-15T00:35:48+00:00,0x04f0723c6e98d022c2cea8ab5c8def221944b91e905f144bb86ed98d17f79784,0.045
2022-06-15T21:47:59+00:00,0x04f6f95bfb661f9008d897dee426786475851dc19e53fb536c1d3908da12d386,0.14
2022-06-15T17:19:42+00:00,0x04fa2c3da669eba0b905376aa7f706447d25c91ab03dbd2fce455440a7f462b4,0.01849999
2022-06-15T13:09:17+00:00,0x04fa8df71a109da8d2e86a259c8b9b310945216fbe898208e4676cd2e475c890,0.034
2022-06-14T20:47:58+00:00,0x04fc1e7fcab0f7d35f2eec5088cb9e0dd38b8de33cb01911db10637363b433be,0.9
2022-06-15T15:08:31+00:00,0x04fe7e23426251913d21c53bce16053a7d32b664f76ab181564ff8d97c7c80e5,3.3
2022-06-15T17:05:04+00:00,0x04feecb26b28b92a24e23af3173d5e6dde5eff31fd82d374c148149afdd6cd4a,0.51
2022-06-15T09:59:41+00:00,0x04ff7b7142cb011488a45a884a0db12a23cf5c306763530e2504e47b8eb9bb07,0.01
2022-06-15T04:23:32+00:00,0x0501a32b0f2e7c76fe3dad35e7b40f50dd32bd3bdbd9f7fd00fa3bce0d32a4f8,1.15
2022-06-14T22:03:09+00:00,0x0502424d8ff09845c6277940262ae2c5ed0a4b34eb790246588cddc7738e36ca,0.01
2022-06-15T00:41:28+00:00,0x0503c61894b659abc6c84c300343fa51515a941ade389e97b7287b39d4e86098,0.047
2022-06-15T08:35:44+00:00,0x0506ae6fb368cb51d63804d544adb298b26d042e45c4d18e7fa0815bee87869f,0.024
2022-06-14T23:35:24+00:00,0x050c0cf9ac137d72d3d8d8a5b953b9eaff666c4e04165553238c1ebcde2feb11,3
2022-06-15T21:07:31+00:00,0x050dc7e8f2e7be1b75d39596fc0b37a0b18aece248b7a8f1e439b1e80bcfe269,0.71
2022-06-15T16:25:08+00:00,0x93f28195c8684503fd7585dbf0ecc90d24dbfd025c015e858b3a9501ea2fc641,0.0189
2022-06-14T22:29:46+00:00,0x050efdbbe9f2f339c532ad7b94319d5533ce8cd2bb8bb7e9f067ec234cad09e3,0.0699
2022-06-15T05:45:09+00:00,0x0518da9f4f26e4f38d30fb10d0a4ab3c1fe9785bdc663fa781970a9365af3371,500
2022-06-15T05:27:43+00:00,0x051a0e6ab5c526a76eac88daa56979a169fb7b42ff4e01dd32a92f4b1df83fdf,0.0084
2022-06-15T04:37:29+00:00,0x051b1c8dc940319d19d41b1a353d885dbd4d6c64ddcc7f61b4dfb732f87ead95,0.003
2022-06-15T00:33:23+00:00,0x051fe64e3f98a0f4bde9e42208643e58c56afd6b06ea208df493361b6fe96c73,0.155
2022-06-15T11:43:12+00:00,0x0520006e5fcce167eba06c1382dffd5890cf4bbfe1df0a0598ae0d5adb92ddb3,0.035
2022-06-14T19:23:39+00:00,0x0521a9c4913d09515df90bf86b96025fd4a2f0415c9ea7c605497df2bf30985e,1.03
2022-06-14T22:21:03+00:00,0x0525da92f2150aa96da081b9f5e5b809ca758c62e8844c0c8de2f7637fe3bb1e,0.01
2022-06-15T23:34:36+00:00,0x052814e4962db04bfccc4de4d5cb491d7a2e9e5845a49cc7850d6658dcbddada,0.0279
2022-06-15T23:22:45+00:00,0x05281c274f50b29757a3c12860443f6b90c9d62dbb2dad411b8b1d37e56d6a78,0.0499
2022-06-14T20:47:38+00:00,0x0529b1e5a9449e155f6b14da6ac74659ec72e6c1cdb88936aecc80d7166bb590,0.024
2022-06-15T22:36:24+00:00,0x052b749d8ec786f26da65e51c127b6d53d061d0bea9dcc2672286f56c0899fe0,0.18
2022-06-15T19:31:15+00:00,0x053dab71b9554cd54ff5beb7393f71df3b8420dc3236396fe28ed4e0a62fb31b,10.25
2022-06-15T00:22:40+00:00,0x0540032e3a6fd537c442ac93c65c9c65df2ee3293d7e6d618d1c1e5b11e15a1a,0.23
2022-06-14T21:23:54+00:00,0x054380bfc9fb1a4bc2c0537104ebc98e7b03f5059b84d1bd0d192690adc0c883,0.9
2022-06-15T17:41:16+00:00,0x0543b05d57ef5dcb052909b30e9f164c8e772e22f89843500dff739aed6fa111,0.008
2022-06-15T21:39:51+00:00,0x05479b02a3d4cd68c5e34f3af5f2cbcd816a1417356458d9e1a49b515b05a01a,0.142
2022-06-15T19:31:36+00:00,0x0547fe75e1fbb7c171c75626616cc454e454f61db5795a431d43c75ba6d3d489,0.55
2022-06-15T15:25:37+00:00,0x05485da18ace214748ee9caa495334e6be73c737e514df59ee0f0d727c31c34e,0.13
2022-06-14T21:12:46+00:00,0x054891799b052dceb30b44225e4f12189a486e69ce56905cb23760be3b2e3484,0.13
2022-06-14T23:39:04+00:00,0x054e152f4d62ff68233c1dbaa53ed3e0972ea1afa4033c4af8d1ea45b1014515,0.65
2022-06-15T15:09:50+00:00,0x05512d70412ac8ae5ad1f2aad7da57e4042732fa509c0c6d6d4794f51cbbdc72,0.12892
2022-06-15T23:53:21+00:00,0x055334733e37be75316c3ad79b16175154465dc36896942da51e9464cb5025b8,0.134
2022-06-15T23:40:26+00:00,0x0553662d69b54f61d75c0e515d76c5399525115f622f16fee7a8a803d19dcd52,0.0358
2022-06-15T22:21:47+00:00,0x0554a238f06b5d9f5c7f2fc711d1c85bf18a6ea88eb667cc5335bfe581ad89f1,0.425
2022-06-15T13:57:35+00:00,0x0556f3a2414f2eccf0245508c90ba58eabe1c5ac8521e145fe0284b9991284a2,3.24
2022-06-14T20:17:18+00:00,0x05599f5b1ab96b740f1123d720e03e76beb3e28ee556123bfb3aeb97e7d5817e,0.025
2022-06-15T14:20:49+00:00,0x05672e827e7ca599707e9bdc01866ccab6d42e0748e47e633c5f7e8acb36229c,0.42
2022-06-14T19:38:20+00:00,0x056887d51eb9b5c9ea594aefe08c579cd7977a05cdbd235694f1a0cb235b3794,0.001
2022-06-15T01:26:27+00:00,0x056a2b7d2006932f78dd72a2e021cd427ced93eb269f49387d7ed27fa38b8fe9,0.035
2022-06-14T21:11:16+00:00,0x0575c0da5d1604f67d8e79cfe2274bdbdebecc490cfd969545920475d134929f,0.093
2022-06-15T07:57:25+00:00,0x057a6051119cffa04cce8f642563d08d9a042f59a8b0536eb40b3b6c48a6c768,0.343
2022-06-15T14:34:38+00:00,0x057be21345b16df95357751e0b6b35027fc3f4218889b2e3654304bed3b862cf,0.015
2022-06-15T16:22:34+00:00,0xecd5472e4cb709ceda13a89a16321b395a5a28acd2bd2a0a02314c46380e234d,0.019
2022-06-15T07:31:44+00:00,0x057be68b5de344377e7738cb357d02848f58b8283d5603677e65ef27eb515a7a,0.09
2022-06-15T04:13:12+00:00,0x057f1e5d579631a96bfea3f7fdc0a5e46ee3e36ad4a7babaa755385fcd63ac73,0.004
2022-06-15T23:31:01+00:00,0x05829f036a70a02fdee1c80fc2b0e42cf80829561f53b6e8086cc849fcbbb131,0.0169
2022-06-15T17:32:28+00:00,0x0584fe2d25cec79d567acec4abf4c7609eb0e12fff74dd746e491737de72f9ab,0.079
2022-06-15T23:34:10+00:00,0x0585d3256e2d24d949609d0edecb472e8580459cc7b19f88577ac0fae6118c1b,0.036
2022-06-15T12:22:14+00:00,0x058721a469f1495646e0e49fab0a37bfe3b40b8ec5b81ef42b485f600ba277db,0.104
2022-06-15T00:23:19+00:00,0x058b2c9da7cd03e061250f662c7d68dff7fb3e98841812c21a4cae06f5db1038,0.05
2022-06-15T16:30:54+00:00,0x058fa5244b43f4915040bc6251372bc67aca7875328b73bc5a8b51c0389039de,0.5
2022-06-15T20:35:51+00:00,0x0591497acffa378a513adc5ba0e3b5b6eec01b582ffdf709597eaf6222833839,0.02
2022-06-14T19:05:22+00:00,0x059549d4fca2feda6694ea7ce79f5c9e5ad7ddaca9279633e009f0246de4b7de,1.05
2022-06-14T22:55:48+00:00,0x059662fad57aa485eb6e8f33c06840c22aa3142601d033f4438b64ec784610a5,0.2
2022-06-15T19:49:57+00:00,0x05970a493b11114a760644445f07f58641e364644e2a9093a7af19b1a591fb19,2.8
2022-06-15T00:12:13+00:00,0x0597755b970c0305a5d2de835566cdebfd41009486a057b6adcfbde1eb94dd51,0.079
2022-06-15T11:13:40+00:00,0x0597a912baad4c4bd7edb8e2cfa29c0d18977d94f480943282a36702444f845c,0.18
2022-06-15T20:56:34+00:00,0x059e8bf933a9ec8005fed6aaf865fa5f974f7f88f720f935e62928e9c144d048,0.7
2022-06-15T10:50:06+00:00,0x05a66f9b5e163e9230643486fd1ec8662ed4c962bd9bc033aa074eb8fbe99e26,0.15
2022-06-15T02:25:37+00:00,0x05a6ee3ca119b4dda73ca03fce4f2930705dfbd7b1f3a4edea1ba02865b8aef2,0.0182
2022-06-15T10:15:59+00:00,0x05a7cfd6cc1ade73e4d3441c9d972a326b7a57eedc36aa19c26424cbeeda6cc5,0.285
2022-06-15T02:19:53+00:00,0x05b4ca42083ae193961bead03d6f5663ae15998d70f1a6dfb77df99e724ad3df,0.003
2022-06-15T21:18:04+00:00,0x05b57d43af74850a61596499db26973ba20c1e41287de8ddbe12969be28de13f,0.02
2022-06-15T19:56:54+00:00,0x05b65e77d9fd24e31c8f9b4f0be84c860960acb0e2ee396436e3282637c05a1c,0.027
2022-06-15T20:33:37+00:00,0x05b9dc2b6a891f291b73bd6c63ceafd6bb454bc1265dc277abfa69b7353d3eb9,0.245
2022-06-15T12:12:02+00:00,0x05ba7baf86efd338f749cbee700c5b116475b96a79c7d3d106fc27103dc1e635,0.0129
2022-06-14T20:23:12+00:00,0x05bcb67ad25883f7d30614408327f9e7e37ea11a8f3e2ce944983f4e23ece117,0.01498
2022-06-15T15:12:21+00:00,0x05bd4697fb900b80f6ac820285069d3e7b62946aaf4de811d9d1750ea6025b37,0.0089
2022-06-15T14:21:31+00:00,0x05be90ef5f7aba7cff2fddfd4d442feb7be93fac8641ea35387a360a3fcca63a,0.138
2022-06-14T22:55:30+00:00,0x05bfb86375326f487a231d246e97c1423341ef6af0259282685cec93384784b1,0.0097
2022-06-15T17:14:39+00:00,0x05bfdc185e65737aa59431c2b90e8bd6be29784c21f308b4b774434eacf7bd7d,0.9
2022-06-15T15:17:18+00:00,0x05c2380f7d0d4245f5ec0050e0870d2a11070e97318b4c944d1b1e2b6952c323,0.14
2022-06-14T20:53:15+00:00,0x05c2d18055438b04ccefc812040650191edcd930c79590558f0cc5395ea15ce9,0.888
2022-06-15T09:25:02+00:00,0x05c397a8ec808d88aa4d859c31bd2e1a41d28be6fd901fbb7e47f6cd3e609b71,0.2
2022-06-15T06:45:59+00:00,0x05c44ea84cd0f9a2806dfa4181708b34ad71741d2043681fee057c3a61e9b684,0.0085
2022-06-15T23:05:53+00:00,0x05c4868681ce2ee5cb7815fbc24bcb2f90275464e871c4af82af85739c924b9d,0.7299
2022-06-15T10:46:30+00:00,0x05c5453c770757fbbf54ba8263a8c9bb446998c441285372bdec7e388dfa707c,0.03
2022-06-14T19:12:35+00:00,0x05ca90b75892831e037ef3fb414239fea3c2373e4987b6dba8649d150eaf24bb,2.4
2022-06-15T06:26:11+00:00,0x05cc8414bcbeec78cd920e8c834884bd370076cfc913dd0dd7969e73d3ba2955,0.3
2022-06-15T08:04:39+00:00,0x05cec4559d62c2f4c3c9c382e5afc8cd5b8b229e21e66efad7bd025138c34039,0.03
2022-06-15T13:15:44+00:00,0x05d3a9d3b294a1cb0d29925f21d8429ec36b4667a3f39f5c4ff023161b323587,3.75
2022-06-15T08:04:39+00:00,0x05d606c0ef335e7026804ea973efc1132ffe9a41078a25a9cc23618aed534363,0.049
2022-06-14T23:20:52+00:00,0x05d6bd846311238e5454bc8cdec8e60e238b73a3225229be1a46028e0916b939,0.074
2022-06-14T18:52:35+00:00,0x05d6d6a8fee0247f75cf403d61c6cd997d46ace87dda941e6ef2adba1e148a24,1.05
2022-06-15T08:48:49+00:00,0x05d9a74369ecd78d16fe103eac2fdf68ce0c9d88b293ef61511f369c73e0be72,0.0298
2022-06-15T15:08:18+00:00,0x05dc34cd277f1aa1372e22d30a1443f7b558c76da99cd141253c3dabad1da049,0.125
2022-06-15T22:16:26+00:00,0x05de397f0fc79cb3fc2ea7c53db95b45984c742a010c4cba0bb16f17eb5d6ea3,0.144
2022-06-15T11:31:25+00:00,0x05e2a86c0ab12c4e798afa157be8a5a63aab8824e5847bb27027a7583af9e0c9,0.89
2022-06-15T15:14:19+00:00,0x05e46e21d4f8f5719fc3e3b262a89e04799dd23a3c666195506ac977119d06de,0.125
2022-06-15T02:45:55+00:00,0x05e58a5cc0bad2c2ff0c1ecf59140124d90d9b173f5be2a7779c690f61e38848,0.062
2022-06-15T13:40:01+00:00,0x05e5acd30a853bbd88d0c12cff261024e9828fe5aef5e45793c42a67e7602867,0.1069
2022-06-15T23:23:29+00:00,0x05e8d3147fd4d46829f5b143b9c277079773b74459ac6f5f5e288f2e3698b34f,0.13
2022-06-15T07:12:41+00:00,0x05e97afa589b02f771fdec9abbf4bb82229fc4f0d79c1b29c160a527be6ae42d,0.16
2022-06-15T23:51:33+00:00,0xdf2a75434c4a74f01e3858dda9a212eb1375192ded32bb5123dad8076577d41b,0.0074
2022-06-15T15:19:27+00:00,0x05ec19f7259e0e7be1daed7f86e4583cec0f7a1036c51a6ee373e1aa97471a98,0.2
2022-06-15T05:39:23+00:00,0x05f02abf3eb75f3000d407266e62fe1b49f8ed166c0eb333d86b98178cc207df,0.035
2022-06-15T01:36:21+00:00,0x05f4524a5dcc2004f884ce8e70438f433b20b465aa50253294ed9b83fca0b66b,0.012
2022-06-15T22:27:16+00:00,0x05f508e627ce90b949a017691d1006bb94fd942b071b375cac9910d65249fcfc,0.098
2022-06-15T23:12:28+00:00,0x05fa24661dc18b6ec03716d8e3fe394367e96c5b3aa6d52fb2a0b279240c9b6e,0.11
2022-06-14T20:11:56+00:00,0x05fa9331cde948f878280dc481bc0ee830bade70dc9ac4f9be7cc38e34effcef,0.015
2022-06-15T11:09:35+00:00,0x05fdf4b356639895fefb10dd872ba766581e3b74513085930a0da2bf14e3ceb1,0.21
2022-06-15T14:34:38+00:00,0x05fe448744767396a2549087d5fa422a160a76d8b5fa35e2ae0f36cbd7a49049,0.09
2022-06-15T19:43:33+00:00,0x06001021b4bf757bb114e1ae45bca963c7d5b13617b127a76491d301119dee0b,0.09
2022-06-15T06:39:52+00:00,0x0604e5f4a6178d740df9e992005198eade81011b1d4bf06f1614a890d4651589,0.029
2022-06-15T19:37:02+00:00,0x0609bfed2dbb5936b29a478b015e57b2d743b5723150ac07f815033d7d58f101,0.145
2022-06-15T03:21:36+00:00,0x060a1662a253bc51f1fb58d797ee0280d86b96550419db9ca10d2e3ac194400f,0.02
2022-06-15T00:49:25+00:00,0x060aca5de3e04cdb2a88701c399a5c719dc66395680216b1ee92457441087dff,0.129
2022-06-15T14:04:58+00:00,0x0612dfdc1a4121b5e639754577a6d3cd78cf1f151738e72fc19f023786fcf1eb,0.03
2022-06-14T21:39:51+00:00,0x06138a2f2764d4f818854b5fbb333c11efd0eb556d4593205ae2b0aa327bf1c9,0.2398
2022-06-15T19:25:40+00:00,0x061f94065d48594e9d48f169f158c72df08446e528956312caf13b10c0481103,3.2
2022-06-15T21:37:07+00:00,0x0626f91f78e095efe683f0e5d3931bf27f36545e9811638f8cf6164c237e9b3c,1.249
2022-06-15T15:01:09+00:00,0x0626fca29dac4618011d0210ed1a0abadc6283b1deaf2c0f4d08af62c22938fa,0.134
2022-06-15T05:05:44+00:00,0x062993cd4d8cba8771fe793bb8020d75ba9a93adbc27be2dbfa23de0f4b219ac,0.579
2022-06-15T14:57:47+00:00,0x062c6eb772b429061c97422a81810be8d1a6a1895b4b84e482cef2ee8f49fca4,0.039
2022-06-15T04:45:31+00:00,0x062f1c85451e84481fc75aefad2d246df922e492628e7bd4297ae120e654ff40,0.013
2022-06-15T01:56:34+00:00,0x062f3cee7ac58b3e2f5d0737ea07bc94bead4a02b4f3be6856579588a06f1482,0.75
2022-06-14T23:51:49+00:00,0x062ffcc4b6139f42a3c22d35978935066c428714eb236bbe68cdb13acc4de3de,0.0118
2022-06-15T11:06:47+00:00,0x0631077ec90c65ff6cd0b6c7ded16d3b36bbb4791540f80275dbafb233c62919,0.75
2022-06-14T20:41:06+00:00,0x0633ba8b208431d6ecac48c8a5dc0a1559aedcd065572a20df1fb57f5e67d7f7,0.048
2022-06-15T15:00:10+00:00,0x0633c3da231336845bbdcc998c4ef0010e8e899440f272b6a1565436cd6a93f0,0.399999
2022-06-15T00:34:16+00:00,0x0636ad2948f9b55af91a654f1e484d61960fd770d16f16104eb97ca762c2dd56,0.1
2022-06-15T23:08:58+00:00,0x0639bc772dbf77ac58f0549fbbd61e9f4a603b79a2974a35307e2143a15f14dc,0.045
2022-06-15T07:38:40+00:00,0x063a3edad2d41ba943cddee45dccc01fa84e1cac73cae3353074114325eb1b62,0.109
2022-06-15T23:09:57+00:00,0x063b2e7c2d0c8161783ef2cf251ec6917c0f885323650f2d5a39a661d1ff2fa7,0.0089
2022-06-15T01:25:50+00:00,0x063b7c01ccd4fd9b3a24ea1d14818ac8b221bf4c1df88e5cde0bed90d057c2c2,0.2
2022-06-15T01:30:11+00:00,0x063d427ad5e528f69306a2247d91d21b3a56924cc10775dd857f4e3613101f73,3.99
2022-06-15T23:33:28+00:00,0x063fc74e51f328c82f1ea49ada8188e87aea28515aaa043ad1a44483e1b33c94,0.134
2022-06-15T22:52:56+00:00,0x0647598432e623741281c3cb700352ea0458f51ecc845a61f4a2557537634ec7,0.1388
2022-06-15T14:34:38+00:00,0x064ae82a7bab863c8cc03b32aa0173ceb4c514752d18af143ab7d9e878e655d7,0.067
2022-06-15T00:27:45+00:00,0x065113ffeadfb21b6c094ab259900110091b6d0c75051d6ed20970e7815c35c1,0.02
2022-06-15T05:27:43+00:00,0x0653a2e7310a490bdf90604d76e424ad082a13c8676e4e2572be933a74d79d0b,3.1
2022-06-15T21:55:54+00:00,0x0654dad8f28b0137a3b42c7c7987b044bc9489c50992f35d235f304cda2779ad,0.018
2022-06-15T20:04:36+00:00,0x0655e5908865c090fc9b00f46c0313e670e66b7e7b731c416c0cca4492bae123,0.2
2022-06-14T22:43:00+00:00,0x065605a63fba3a47037d0043b85259bbce34d6569646a9908ec349d64e2aa9d2,0.6
2022-06-15T10:34:38+00:00,0x06578e524acd71beefb06a64b46e3dbe7b637c5013cb5bac8c4e06ca7ccce8b5,0.05
2022-06-15T17:23:26+00:00,0x065b3cd25f504336dd63cf7c4bd30b9e84fd98dc3bc51961b10f0711f5c93933,0.219
2022-06-15T15:53:50+00:00,0x065bd8010fca9ad719eb5dd6607f775d2943bb3a4f266d93d5b807a8f4140c89,0.67
2022-06-15T18:24:24+00:00,0x06638426efb5a471a3f72b8f3d91de9ea5ddd65985636d9d4fc5743d0cb7a058,0.13
2022-06-15T03:15:58+00:00,0x0667dae42554584f20475bf53dac6158f4cf3fb3abdbac0839225a1821616760,0.03
2022-06-14T23:12:43+00:00,0x0668778e82557e289f130f64e64a0c266bf101d752f8fb9f49d73c1e3577ca04,0.099
2022-06-15T21:28:39+00:00,0x067284fe508799c89fea6a5967ffb1444e71e82f40cb9eeb0503c8708598da7a,0.069
2022-06-15T11:23:56+00:00,0x067538e9dfd7c3fa7b3e8521593c5d862503251f34a63bdb512ae587281d47e5,0.09
2022-06-15T11:21:46+00:00,0x06796bfea481afbe86e7047915bb98cd24a9dc79de66b5386b2f6e4aef23c84e,0.0771
2022-06-15T11:47:17+00:00,0x067ceeec49fd68d7b85564663fde6490b33a85ba54b9358f13e862f7010bb9a8,0.105
2022-06-15T17:05:22+00:00,0xf4f68c9c7d8b58f63051db7c92b8a5b54df40dacbda54ef4ac66794987c7a0e6,0.0097
2022-06-15T02:23:56+00:00,0x06807ed83f20021b759a565748cd40ed90c5ee409a83c946c9438fac690f4fdc,0.045
2022-06-15T21:27:16+00:00,0x0680f5d5a1fbcedb0a8c3c634efe32e268aa2051fce8d1ab84e06334c54a5563,0.203
2022-06-15T12:51:56+00:00,0x068369e38e0c32893a2b0c2cce84ffc596750ab1483f2076543c4410194b4ab6,0.05
2022-06-15T10:33:31+00:00,0x06876e777d1507bd0270f58064d0c493ffa6ed706e5d0405d3342dbcfb42fd1f,0.049
2022-06-15T23:36:57+00:00,0x0688bba7ed6962b4e946bf1a5bed3ebd66b9c3188626f433140557ce9aede1e9,0.076
2022-06-15T16:08:14+00:00,0x068aa2fd817253418e35cfd25bffffd150038d8124be67a5d9a612a761cd3bdd,2.95
2022-06-15T06:37:47+00:00,0x0690050a6cc288775b20d2cb64aad10dd1e6a3938c80b133db3852c3dca8e236,0.02
2022-06-15T06:24:36+00:00,0x069009b91237b83170ed85a3d8fc797fbb18977d2f58429ea38b9fc405f19326,1.249
2022-06-15T02:12:10+00:00,0x069197c0726ae0cc47c5491fc2306cf95c8aaa65a86117afaaabd9e36c2bde35,0.0318
2022-06-15T18:08:39+00:00,0x0691f67ec85a6997f7661cb7560b19325d39bf704eefebd88c78259f12cea445,88.88
2022-06-15T03:31:42+00:00,0x0694c6efe76910db39ebfa3d33ed54506896dd5d5b720d2eee533972d3960ea6,0.04
2022-06-15T05:02:21+00:00,0x0694fe3b45179cfd037fddb75a70596fd4e9a008b16bdae0138ec0dc113e1d99,0.056
2022-06-15T01:58:59+00:00,0x06995660bc8043095369ed2011283f1a2443ed57ddd5f44cec3ebcbd825164ec,0.84
2022-06-14T23:22:51+00:00,0x069fb822027d629e804d9b4bf1f5d9573851d1288c92a01cad4357cbb74751c7,0.012
2022-06-15T19:59:54+00:00,0x06a133eb80868e32b1d5f086c251b62cfd37e8bd8c24af1d0fc74c1d90ee35aa,0.98
2022-06-15T21:12:39+00:00,0x06a94e6536d749c8975b5e4ed7b27456a89934dbe13407fd426241a6411bce6e,0.139
2022-06-15T00:13:47+00:00,0x06aa5d5bd49f081d1b1ec5c6260147749b75f10877fd780996b3a183f6c7aa07,2.17
2022-06-15T17:33:35+00:00,0x06addb176123c84672d2aeae561321f128c347a0a8c17038d478811876ad3c0b,2.5
2022-06-15T16:12:20+00:00,0x06afe4d45f26dfa3a90e8b9eb8cd5b577e5d8389253a6bebaaa45e0335941d37,0.014
2022-06-15T01:50:28+00:00,0x06b16e697b6b9d9a7d222aa90b03f4e4a261f4f36de51a4a2bdde36c8e5f3e52,0.0144
2022-06-14T21:04:23+00:00,0x06b683656e9625df2cd110ac7a119a7a734b1e29390d569a2781dc5234874f54,0.21
2022-06-15T03:58:49+00:00,0x06b70a87942de5e78d0e0c04291e79752d9f4e4492b865473f60922374d4c211,0.063
2022-06-15T21:36:55+00:00,0x06b7a8da51b95e7aeba66d5f58ff31fb7e9e606d576d32ede0066c122ac65f6b,0.14
2022-06-15T08:04:06+00:00,0x06ba150f0ac0081667a23456c2920d096913053763c9a449a64ca4cce6bec04a,9.75
2022-06-15T12:07:50+00:00,0x06cae7a5debf8cde006765b93514168d31903f8d2991a5b3ec4aeda38ea8407a,0.699
2022-06-15T07:26:21+00:00,0x06cd46fda9a137b9129feb8621bda6153dbbde80f37f47172381303304c5e74a,0.035
2022-06-14T19:32:04+00:00,0x06cdc231ce0e065178ada832b9a7ef4434a82ff7f441e5315d9c73aaeb990b61,0.0125
2022-06-15T15:29:59+00:00,0x06cdfd2705712fb9810f1399a4d6c4f935dc3a6e68b4323edff9bfb9c1b92ae8,0.009
