tx_hash,seller,nft_token_id
0x93a42b01bfec7f9e6c44e5003cb4377d145483e26fc96b16a734c2fd23423b33,0xea588ca8f2fd96d89dd406587e2d64f731354976,6651
0x02060c27c25d17ddb30530936bfa14e1fb5078c402ae1b129cd68fdb21509459,0x1e8e7399bedffd048d6c2e1a0b459dee862a4b15,2043
0x03cc5dc9174837198d9af1f86fcfa9702238339528f9ad8faa9fd30a3eb0fd43,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,5844
0x537563b8ff40877d3135f84a6ce217ca23c0d582f0d761b80261656ca3bc01ed,0x0702957312183b89e189476782ae94188a9c03b4,2809
0x06b446e51cb12f4ab1b857e17fff462b6ed5aa596eafaa9d59e21286f948ec83,0xfc37c22c66b02495653b8d62cf0de11733ff494c,5383
0xe490a922e03ada451f21b99e87d96ed3053e47fcf9ea46a36cc116915181b169,0xb6c0ed367dfa573e28f4adddf4abc4247d59e8fd,8062
0x27d4e2d64dc2862c7f146f945e13bc2032009f17fed363e8e3dd884bdb9c8a7b,0x7e4f68c4d8d4ad77f30e9c8b8467fe9f77915326,4713
0xae730b5b3835b7d7f96d88752844e12c410833f6c65a508d60ef868dac014895,0x90f3d8c9a38a9e8165ce8284170262640c2a621f,1465
0xce6ad04d0a917eabf752121c22474bff34b8464e7326f317ab395ab1f4f72eb6,0x302e57a1b153210aca52efa9e5119e899c3466c0,32326824857489154029020587706017980088320
0x5edca293c5813db0ecbd3389049383a31af74306eb1847ca8ac369692904a71b,0x7e463947744ecaf998598d9a5d0b5b2d4a2af203,16846
0x3527edc03d49da3909b9f7e7788878752e4925b979ccc9d0197ed691c9e208a4,0xe282008e53956029f71edcaef1da9ec7234464d5,126244758127668169944911979357186006450176
0xf9c5e171493e2a362003b21e3aa91676114bc74942873dce7a57707d3fcd4504,0xf732f9a5b6f6d06981f5046a3bc8f44276af2c99,1733
0xc7101cbb5e9726d2a365d9210f29a91d65de055e3e671fb719ae601764726872,0x86434de70d50abe530da9e2845d573b3e3a8505f,66536
0x855586f16d6b83819a1d9b62d1c49822cbdf8a49644e59cce81971094b7441e7,0xaed2ef3cdae47d4ff38719add4de7ece5b606699,2371
0x4c35507103dbf466b4288c09f36895258a0586735f0f211630784e8787426cfb,0x7b23f68c6c71a4390a01d79e15d7ac9bc5001c0a,712
0xab3954b8e97d7c10befcb1575925d3048bbca8bcc5b597bd45f9f6603c5c378d,0x4ccc2a0fe655a20d22ce20c97675d095161712f6,979
0x4e4147547909b5303b47d817e46f0b0f7644a67611743e1c110fa59fe88b32e9,0x15b2a501578e1bdfa6612be22796ae2c4ce7e7ec,22796
0xacf5e872c69751aa268b06fcd9684d6778b0b1c04dccd44c81696399d90de17f,0xb99938898c6a67691eba2066a1447b16d11e3b20,1145
0xea82263122f0641297a58aa0f59a082abdac804cf0f07d9da7f3c828b47df725,0x1feb5b84f4e4845ff98d016fba3f00b2e19677d3,4955
0x27bc826db9392f0ad7d809f2a334c58d89801d49a1d35428a3627def7c542d70,0xed5b0c50a5428e92ed883c8dd54818d4b8dbcd62,2649
0xf68f33f165fb7da5d1dd7b685aa3622f05d14c9e0308a73b988d741193d3696e,0xad170a01755e5f82e0ecd615b8ce56e2eba55f37,4251
0x873b72751cd1442cda086c4eca3f9cafe7a8ea3b47d89c5f819205e72f1875e1,0x8195fcb431ec1c21fa88afb4523590ed5a843c0f,2856
0x39a21ec7666a585be9672f5917aadb296924b8f0454b2fd44498f30a52eb7fad,0x451e63f333b09c019490a116618c3f117b178d55,99
0x161b9c1d4ae9a993d5a4f42057bbb8b33968c6e45482ed0caac516c0e3dac8c3,0x4062cfa41b1be30db8820f87eec2102bbd64abd7,3816
0xada5b7155aed2df44135dcbe94ffd58cb10bc924e3457dee8e4bbbed1e4037ec,0x7a28fbfe6144fd82acce4b8aba32e110e7a0575f,3226
0xc2384342573146ea5e87c3bbdce528a3614e2805abf61604a30641d35ccfd814,0x12aa7ed8fa4282b73f2521e0e80996bd39a67d5a,1749
0x2e9a4b75054fbf1105edea282c7b0f921a7c7ee84633d3bd07cfeb042fd1f532,0x86c07dc5f35357b835061623990800814d358183,9527
0x76004c88d8ac575b0902417a7944c1570164252281fc2dfd5e9cda1272f5a68b,0xe4139045e8b28f346ac314cc710cb412833c3208,9596
0x612e1aed569a6ba45f4f0195d3aa8853285dd0a07509cd67b8c60fb75426dbfc,0xc165a596b449799da2a9473311d8a08d8d00f4f7,1901
0xcd78d3c0761fcce0fc5c246de0baee39e8a8a46593f54adc040631fe4115475b,0xa099e94cd038035013f6c83747e6e357911314a3,6696
0xe0edbdbc43019982afc013f33898e74669381a5cf93177d012beb3087cacb85d,0xde8b9f7e37077937e1996d9c858016a826b866c2,1597
0x12e5d5c76c5ae0397079389d25dbc85e5bf020813423426340d0e034c413f4b7,0xa864cd8cfb3017f529b0ff1a829fdb38b0cb9d1a,1591
0x618bbee2a3cdf49085c0af26f7c527386402da9d0b28f119894fbe5a4777cbf2,0x1212966e9fd0c82de2dcda3299f2d939ab16c488,1534
0x89e3e0cb66cc0e10914236e3573d9f9480cb65361b4c3591ae2c323efaef8963,0xd8e84a531b25faafda8c59f47ffcf41238ae2005,5620
0x53f6855f80f851abfa2d4a9e4ff36bc6596579330464ad01d94424c699b944cb,0x4062cfa41b1be30db8820f87eec2102bbd64abd7,3809
0xc332c4d921f2bbd18d0fdaf83d8d30601570aed3d3a998a1e7f7611c628377e0,0x3980a73f4159f867e6eec7555d26622e53d356b9,7742
0xd8addd1dcc95590cdb200598fce87ac972f9dcca9eb620a94068ac8913339ea9,0xa7fb80b759ea191c19720f531398663b298455fd,1266
0x7edef22cc7de35ae39ec1cc397818525ac15923ca6911827e2f1bbd8466e31fc,0x7777777c6fe3cdc47c7ffb2719fdbe46674f6ab9,1563
0xb29ca7c5582cc81eb96e323dbf5373f541929449781b9dc397bea638740e7ce1,0xd0742694d5c30db48692dd0ab8d6ca7db1b1564e,8486
0xa32c044bd3917164051533e7d2fdff6830b0f168595efee1728adfe1100f79a2,0x27306246c4da1d470ed7a8ba83e3a2e6f0ad982f,7720
0xaad0a44c2b9edbdc9e8e10163053f276e0aba311498a9b81e078684fbba5b6a7,0x632fff377be88f7b07631631293a4d834bde149b,10530
0x6395eb16fe247ce628cfea53adcb61a0b8e0d1ec7a5d136012e727a055af5474,0x7e1e1076f986aaad521c6cd4872c01e487343d31,2348
0x897a3acff33b28c89914ed0fc0678c1ae379d46570a3344abda968ea4de0b790,0x910ff4f3cd8a6194fe2bdd63a46a44dab9eee0ae,65613556349566905601760775006805353044273075569412692224793582424885007745033
0xcba6c264f5bef156b5340ae584b76dd16848aa64ff20b4268e3f1fc226ed438c,0xb28c2f747ce0092f5a15b33feac94006d9c4526d,6534
0xc68163f55fef158b621f5f79668f3da67d47ea94e13798f6f3ed9b418234e87c,0x02dfda535b4d3668acef3fa98f8a8f40d7acf6f4,2933
0x88839e5014a9ee2a601eb9253200684f7471f18934ca1b73cf5e2f0746180796,0x033f14cd2a159a0b5cb5f46c40290fe6988af126,1915
0x4336d0deda35e74cb7cc5c322002b68e53955d0055eaec372c7b978b1155a47b,0x9e20c115a8820b5717dff741039c06c2a2fa5fe1,714
0x9bcf5eae6838d4a079501db49946f4149645f56c9ba83e483211526b45570df2,0xb3997b95f807d06a6f7c4e8984402092fd84f803,3431
0x12c99e2dfa1205aad61827b233aae88cf934656ded7690b98503b1a8462774f5,0xb2999da974f7c60a1c99473bee0326956ec8026f,4385
0x819ff0a5627661b13698574c6026f6750e10ee41095484ba4ff12f6d7bd6f24f,0xb78870a92848f666f1c72274245b4c8c63343760,5784
0xb9978709f122a3546371023bf94e4b44a5323a855491a91602c33111a40542b3,0xe1dbc93855bdc2c87f6d3e4cf5939999b27420cc,56
0x76aa1980b909797fc2d741fb50df0976bef3d076e0fab5fbbd0e5c0176f262da,0xb19f9c9d29d603a89d9379d826dcee0e0ed0aecb,5277
0x6b42a683a609eb5b40dae4145c3c427cb08f9afdafe9db89e2a7e52379908b44,0x0278cfa0a73d52049e73ec6f2e82cdcec2fe5717,3372
0x855c50487eb770e9b7847ff7a1865e2227ec6a45f0505c1511612c3e312375a2,0x7ffeddb3e3b6b87d6288a156650c12c231e5844c,1316
0x8d6c09de128bfd8fd870c0f585aa6c71e2a1eafcad15c7d207673ce8e734a152,0xa0a050eda4be33fdce2f3390293ed65540fedb47,1744
0x9ee3bb8c38ce2ab37c0ea39d2474f648c9fa73a3672889d7edf673d9e54518da,0x204b32ca0c3fda088e27aa4d2e8b223dc46a7755,2677
0x6663f3f4c57c2af9f506daf9f86ffc9691878b499339b5d8c745d97eccf82a81,0xb78870a92848f666f1c72274245b4c8c63343760,5819
0x096543a9b6fe666f8fe9107ea1b35b236d99bfadef95cc58048a0d3f0a6374d9,0x6b1d6255517c4fec8fcd1173438c6a239f0c07a7,5270
0x6ca4c522e3ab3f5e963d12a364b53a1a7eb0090ff0377a7ad8053bd39f70897b,0x98be6908c2e88886c137d73b97ffe38a5877cf45,1181
0x44b3b9a2a513b454a97784c6f81b7eb26e3dac859ccf0119c2ec3385f3bbdacf,0xfd287c4b9537ab047ef3eaa24e84d6f655908e1e,7667
0x4f59dd75f0151c2e9358296a2ae03bfb2163912f5684a96cd812db6652e68feb,0xb123c11bfee27e1ff3291396ebc043860d7f1816,2649
0x5fed1f2dd01b115847d37ba4c68a3eebce84d5999509f89d65172214d719a5eb,0x46efe979a0e4df679b64b056cd3df81f8320269e,1427
0x783604a7ac24cc8f2ce856e256dd9863fd32ef197fc92f9825a61cd411780341,0xa7fb80b759ea191c19720f531398663b298455fd,1263
0xbd92e6ce98e4fa638dcbe6531d7ee1f52b603f335153f2a5e7aacc8a8ab57046,0x8c3a6b4cdeb06ef505bf23ed40fde60c75a7a6bd,435
0xf179b096e47fd7401de56d16f4523e00c27c56c375208cc6e0e3d07ab0267163,0xa0dbd0d174fd4e7d0ed612c88c7b6add385bedb7,11909882842232846221218111260111887400960
0xbd161af15aa0cc4ba7d8c7a7e05c3150d92a17f7c7871785e8fbcb9b73339854,0x19e900f9ee644b19c566cf4351d15e763768140e,7839
0x6b577eeab54ce343c25178b9c4863f2fea37bbd20a3f685e0893f89f46e6e3b1,0x9001073bc26a5a0076d2861ab7001492c037b4b1,2035
0x6b041440db4ecc5f285ddaa0aa38ef5f7a4c15be64a663dfc5ce649d849044c8,0xd32a49ee43667494342426cfb44e66e1ce58d81c,8746
0xb6f05d5425441f558d55228daabeb5355cb0953278e6abad9b4f092804a09528,0x5b97106fa5d8686a447b3bc6a98fd0fba35dd314,4146
0x092a3f14feef6cf4c485ac815bde4c2e803e64b3eecdd1adaec5840e03733f2c,0xbcc33a53b36bfc77bf0f156a25e2bb55304cdd15,1882
0x65144896a45f033da439d27e2cd0855ce5bb3df4468b61c8d65ea21c24e5a565,0x4bfccd3d71e79dab54eeb4bae7695ea889335158,131689275998403185360325973076094297833472
0xe50fde11400263ef275dee7b2113426f1ffb4612474a63ced32c39fd108b2253,0x999baf549d6807b2c713ca112d81a0818eb09b80,5847
0x5c71704ee84e2c45466ffa680227ac5d3006f6afa759450f02a8f386697cd4e0,0x882e07b54ef4c592c0f1faf47713e26557a33c68,6309
0x6c9b84846960431c732daa27715b570f83a7ae524cab85a30e1994c7acb1943f,0x9bf937e7da07eab41a7c8cc6b0ee2097a1ab4c84,5268
0x27930affb975648865d05a05ebe03979c7b43e8ed155b2ec7d17a1efd5e2178d,0x40063bf74477f142e5e2c1933ede3891c5f06160,4302
0xe047ac817e76915a77fcdea3fc4523553880ef1c0d32c3d4d74581452c3a36a2,0xd3a52d65bc5b385688a945a5a133d0aa7d1b9573,4774
0x65ffdc94eda5d05848d7c7197fa3548610ee4232bfe0d3dc40f88a933f7faef3,0xffcaf0b40433c9a609d5dc4f44b5fd8d4ce78701,2242
0x50f7b42f48aedfe96ccac35ee059940456ec148916585318bca161ffadb3cd48,0xb677b4e8bc452c1d40d70db853765d607cdb93ea,240
0x89d9a391d6487ce011bcf0202b2e90b5570ba537026968d4e3576b2df9b35b15,0xb8aa541850bc792ce2675c958cafc100125c2b90,8387
0xfb7c966060e65eebae22f50a4f23d78dc8b2cec01bef5f935c1b6f9370e85d2d,0xd68e2193a56057bad8635140a7fe1ee5d6ac63d3,2852
0x070c76a6998e3e16d39c4340167a9a0112e6b91119d4ac535c8a3f3e46380b35,0xca76055e73c2cd5dc560ca1f8b31fca3f78cf210,
0x99702e6aac1e1f5cc85676f5d8d2021b226c1cc93465a7575cfaa74788e780bd,0xa10b59648cb8038afe018a55ce5ff82eb8421b8b,4530
0x04421d2d2103a06dbed268711a45a5b41d68ab75cc270cb92143ebc80f7d2965,0x45d8a4799bd580bd5b9b4e6d19a1e4896be19c2e,1039
0x1903bb4d126649ceb76c4e41620e59b6085d9e017c3c8b598de6c71f8a076ff1,0x4062cfa41b1be30db8820f87eec2102bbd64abd7,3811
0x05dd72d6aef11957de7fbb44b322a802af5349736c6481288a9ea775b14d8427,0x3651818ac8ac1573f3aecc60eada4a21be384c33,0
0x76864952b6139cf145584114ad01092fbf9eedb348ce51f727b15c5183ef087b,0x910ff4f3cd8a6194fe2bdd63a46a44dab9eee0ae,65613556349566905601760775006805353044273075569412692224793582424885007745033
0xcd41c36adb859d6a9ab12d5180bb0c459dc8d3f729db3cce0a10e9599905fa52,0x1c367cf89490a32429ace2f59cdcbd555247f986,8860
0x0e516a55bdcdd6ae84b8b53a893468feb9b1d3a17c1ec027947ce91e40d485a8,0x9111e3bb21c3d67ecfdb2ed8c31835d0e790d2c3,778
0x24b660b8798c42b4fbbdc1b2ab4d92d9f60524a9197715e8ba813c66ce38068d,0xb19709376ab6dfe7594733b1c4be292312137542,865
0xcde218a5dea559d7d7db9f266579556dbcf593ac0be81d85446e47d98a2d97df,0xea9952da4c95e6a2f0bcdc96533ef65e27554c21,4565
0x05d914c6769fcdc5cf186110339f64a8cdfd4a36cf6cd12b3640d9ab279514ab,0x27d06ba29011a33311a6ff06eaf16dd52fa16041,110892105147668757404436712387126832676960255956726838899895669638999652652041
0x711f767ea9bbc66016950c0c5a4fc417a1394801dcb59b7745b5dd6f9739dffb,0xb123c11bfee27e1ff3291396ebc043860d7f1816,9254
0x17e1059328659a5fd19ed15a75b105971e0f73c888086dbaa0f50dccdbf336f0,0xeb98af464aa0ed25ddbdf822d2863e24a0577a05,5803
0xffcd703fb8d94278838521bd7ac5ceb7fd242abff5bedd664fcfd9fa8fba0cf3,0xa324c24950218d077f51aaec89f9bf62ed683141,2680
0xfcdd5447acc7b6c7afc0d0ca734fd6189de53aac2088699ccdb17688949b0b3c,0x2a69f834f5b7b804719573bd829096608d6d4ad2,616
0xc19bb306a103234c962a2321065c4c90a2d8d4699797d2e884ec2ff077a7437c,0xbb13c3bf142a4422aee408d22a85974d7fe72146,5121
0x5259e09a708c8da7722e5d9ed595c58f676371b16049141361be48344192b174,0x9f979572121a306faa6cd1f34c1d72d004ac1bfe,2958
0x9d12f6833b8d4782d9091a17ccb5f9121d674623a4b0361ef18c65b43904e9eb,0xe7d61ec45c9a2acc59f9a8a34e3bf7b1c110acef,5089
0x098bb20b387a144a518b9ff6bd556b3150645ea98f0605c0659a4f4bb48aae47,0xc4b0d0a7717905d342926958453e0654806850bb,636
0x6d228c07b327aba25d235f81053dc9f1391ad735296650d0329aed44aa67812b,0xb5c27626ed9c009ee1e0f1430e2740eff4c801ef,1832
0xd7ed1730d9f793c04824df35f797a9bdcd9eaf1973b2e5095af0cbee00ea5c98,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,5578
0x2e0e85418eab1847cd4067394a00a7d701bcbd1eba4d26224ca6c091b6da6560,0xdc31fccda79ddc6562b1dd50a33644fe8423c44a,4347
0x8477e37c93828cdcafd61585d1d96d07b72f3d804795079ccbe242b5ceb02c77,0xef97c6ba089770b230e89009787fe3415e7137d7,5989
0xec43a54b368555dea56aaeebbab36c5fe8a3517eac3cdc658ae527bdd8631376,0x1e8e7399bedffd048d6c2e1a0b459dee862a4b15,831
0x2b0f85229ae002e6a0e4dd95fa50403843fd2f654f236ff8b8f7e21e2e4231c4,0x079a56295850c525cdd7bdc96ab20177213f0160,5412
0x465e98dedb6d71cf155c3b58a4c8349d079d20e34a4dca91bb6f85ef42b3b2e7,0x46bae1972c869527c8b8fa5b92fb747d7d51fd42,7804
0xed4e5ce34b380a81429a6d17c14828545ae4e219933732c90d748bf985c27d46,0x67a9d5c0ec96a17d175e5c47ae9f32ebadb9f11b,9125
0xae60143481e05a9ea3e173938b1d59b5d19e6fe8c7ae49395423de9ce3da581c,0x4952a5db78081563b38cf9a0fd1389218cd34587,425352958651173079329218259289710264320000
0xd0532fc62986116cea016bc22da08b58c61234973dca6fe2d8bdd2ebfb895ee2,0x50741ed681e192ff0f07e2a572b0974b20ad9dfc,1499
0x205a5761d9f253138d9e79ef4cdf15c3022e225aa13fd66277e3df11a474de2f,0x7f62bf17a1674d3a6cb78aaa98d1b7769ea15059,8810
0xa6f9704c7bf97ce4ee80e5189ddbbb198db97b25a0c6a949019e36243176e7ef,0x14ea6e4fd5501dacff2d793f17ef3753d4765567,4941
0xaf5ffd37ff819c7aee5acc1798fd0e63b92278e529798c202549d84fd2f6f93b,0xe0e4c59a04ce4e896d02147f424eeea4a7e1c9dc,2813
0x84517036bd504f7e6c84295775ed0b603e5fdfd353911d6b6810c4796083e763,0x2b9a9dfac4124e666d97ef748797169caeb3476d,2468
0xba1e5e0d4edb43a4dc48ba0fe3cc4e68bf83f2239da5695207d748aec7a6fa35,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,5854
0x4d60d1405f05f5c98489310167243f58ff6204780d050d5da24eb7167b51fe7d,0xb123c11bfee27e1ff3291396ebc043860d7f1816,2650
0x91429f8a3a5688ac632a119edb601ec2c228a1a764d142ea8c53d7d183639916,0xbf77a6af16b4c6651bc1c68bdd41791649e375a5,5262
0x4a86123bcfe0bb01987f53d483b8c34dda284a88df336cf4a27f3a3f3d71ab31,0x7c65b6140040f824f1436e58e532b9a755431f6c,
0x6146edc15e89f7bf45654129cc308d1ee720f63c5afc7ed418669c6abfba37fc,0x5341dc45ffe58efa05494b83a84a331409097b01,606
0x821df932f4b4d2e094b613632a015164a2102a6194dfd9e9f854c88305dce891,0x3e4c14918274306db0ffc77e09f349555e20cc54,3837
0x55acdebdfc39b1e0c9ceda3b6392bd86c24f3becf4c28572527c701dee3af529,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,5836
0x6534751d6568ae864aeb7d03b8f0017650ab9e2c13c3c32da97b8106597c4b25,0x16d5ec9a0fb6e22ee4a79e848bd4d34ecd75a1dd,1458
0xf23764e9e840224ca1665bae35091393604b1e6243cbc0c1b9225c9a5de9d555,0x4062cfa41b1be30db8820f87eec2102bbd64abd7,3807
0x4e6b17ccf370af15d3b28302f13472d987bd9be7d4476e3d0b9e9b24eae8a030,0xaedef01a1da672f344272ead30962bbee2602b78,1299
0x0fb1fe630daf5e97de97e5014ed6bd97566c7addd9034ca6774455e16186a545,0xe63b0d2a7b930741051c175911cee7fa56979d49,897
0x1f22f646a47425db7677d5afbd76c7d37e2fae6cdd6480a4161b0ef4eb9e42f0,0x87657f2ab1a1fd818827096dc88e29d660bfc20c,3188
0x52a726e282e19f64cb546482c6c8703ab295413832a52a50597361fed5d95452,0x159917d8f3642355cffbd538e5290345e8ab16c7,1374
0x776e990bdf7dfcf7c64ef72f7d0d159a43e4d7301f7051eea3eb00ba645874f2,0x5ba2fa8d482adebc65f5cbc94879313089dc3507,3572
0xe35ab4ee62782f66381da5a53340e19bd84dc6d8bc6ff80cd15b8710285fb833,0x2920e3658c8585fbbc2ecc73702f2a67b2f9d124,1059
0x59b0a7862969a05e55f65ab7cb5bc963a91664e0187ce31addf4ac09180b699f,0x7b23f68c6c71a4390a01d79e15d7ac9bc5001c0a,695
0xc7adee341e9d9e3325de0240201563c8392d68b2d19d0871292f2fba4e819a34,0x630f9b0a970a325bfa3717843312c7426867fb0c,4048
0xb2091e31059e2e2718d234e2b395a0714f4eb9d52569f2f4d8e0baffd4fefbe8,0xf6769fbe1ece4e9e851c1c30af8fbada0d07d84d,10746
0xa56818f0bf6ef928844baf723d5c5120c74e1332c627b138dfa78206c80556a5,0x9111e3bb21c3d67ecfdb2ed8c31835d0e790d2c3,6600
0xdd71da454c7c2c2ed6c15df72d007d1ea969a375ca2c359cc71ee773555c930b,0x80ee20da3d2894c6d7b252f52b3e494573c8ceed,9318
0x91e3d376093f083d2bfa852bb89751ec767c8a5edef209c581b2941e5b7493d5,0xa7d3c2ca313a4f8c310efb1607fe10f943264c90,2989
0xa274755a6241d694341b91fd106ed44f83a2505ab7c4e39ca58c0de1af7ff105,0xcf90d8bff11e8fd22caae500d3f3c018cf47e6ff,265
0x0af79194850a08e9ebd13a0223adff94fef1cf2f58d17124eb0000c9b28a526c,0xed5b0c50a5428e92ed883c8dd54818d4b8dbcd62,3313
0x14d6b8a2232a8dabe82744be88e29b4db4c842d84bb8bec160250dde6b376c37,0x1212966e9fd0c82de2dcda3299f2d939ab16c488,1532
0x0772bbbe52b1c81cc609894d5500436208c91d4cda473b859cbe26cf80236b41,0x44f559ee2d26065b2cc385d9b49b2a24d0140659,4264
0x2b38b60f0db37dd0ffbef77a140606ed5a979231b4e86e0335dd0b56f83aa601,0x1320d47e264fea17fc428a95f8a8f94531e7f75f,158
0x37778770fc9d3f79f0489204fc63572bb3a9baceba8a6d5fccb0df0a8b0b3dc8,0x3df9d238f6e583508c3af0e5bb84f4308ec0d245,1
0xa424ded3523d385be76aad5e6a5e3463438be83b0a4d545ec8d147f2807ef390,0x1d374f8c5b18859d8be49aa7d560d6d93a99d3b4,2356
0x1609b8e6f5bc556ece64d92f34cade6425ad746b983bdf433523065c59ac8c22,0xcaeb17bc34dcd8102e21180198dc2e0ced24bdf1,595
0x7344adaa87642a253d2719f82983de8a3c353417bcccee6e7cb38bc140a64067,0x735a49fc2a69d8bfd4992ef11f9eb80381db7c38,4906
0x6d0098c50011fbe4c0e4ed401095027b751c0bd973a36fd55b4407b3fbd550bb,0x7c51d3d32825f96138905c2b91985ba0b8a1fcc0,3401
0xfba891a94a39ba28105d9cbec4cbd89c8ff6c3b15a82ab0519b9e8fb0f5e209c,0x21c3728a4d71f44485d48f501c4038d7e9ed7f51,12204
0xc26285729c06427e341c4e0e70f48a0b96b38b6f6249e2a559f831149e90bc31,0x3caf0a5a689ebabbfa121b7aff34442ca51bdd25,44782327697788926630412542438169453302026167500071455465685833012048611401723
0xcf36693cd1b3006f2e83e809a65b511fe1832a6b0258868537b3f55fd3492e00,0x7b23f68c6c71a4390a01d79e15d7ac9bc5001c0a,694
0x7d19420acdf8d8a34f341267772b055a60854135dcc3f4f30487f9c207ba0a9d,0x2bed694a231dd1c65a648c84177eef5940309019,1279
0x1981641f1c6653da693dd635ac205bec51e6a4c66dff74aa14063ab5cf137070,0x7b1895f42d102234113f100785f8eff84687cbbb,3389
0xff913ac75fc21fc138e3cd0cd9cddf5aa9f3a4a499bc62446249326ecba7fef7,0xd389df95c4b07cc00e859c926d5c4c6ab9dc9510,4283
0x45357d47bff401433c5d6c3989c07f9265011aabfa6b18a6faeeb9bab1bfd18b,0x002f36d56c09879adf700d6a7162239ca1b38193,1445
0x40f81c26f2207b6b2b90677148f1180cb1b1febb3ec5378a1b7f389d15841ea7,0x735a49fc2a69d8bfd4992ef11f9eb80381db7c38,4351
0xfe5f6c2e377e3ad2140c36f57803be16e41e822110b236638601cdb3e0cc7561,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,2950
0xba8490de2009fd04f59ee6caf2cc65f7b1d757b757e1e4717898dd356ad4fd64,0x2b419502c0e6c0053b7c5639b8214dfdd7ae2dc7,450
0x34f9e547d8068cb95009e29b2ccb5fd1e9c8bcc1543996cd07692c7971432f97,0x075c98d458ef572e6c52febd0b3d5213aad0b1c8,2532
0x502d92d2718f66c4841cbcf0c7bfb44bf5d58681548e31821155d9dce62b7aaa,0x2a919d7d866d01015f59fd47e549cab64c9e73cc,7478
0xf73d3b52e8874a1fb28446d406c021b37f0486ea52c109868b08c1648b8ec16c,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,1479
0xb00f10c4fea08e82762ce4e431df09f2d81516d8faed3d18c4d84a000632e662,0xc79306f772cf9461d37c9ff7b551c0592c5e8f68,3676
0x347c24d5bf0e304b535bb0e15f454b5ffd236ee9003707a7be9925a458030be1,0xb365e5d68aa96b4e9c715ec6d30470def0cc5640,35420
0x2785fb409ce97c7fcfd97970dc94900e0f28cba62078c05be61c18d31341c0db,0xe0ce072ec42ad7e21584397e7164869bd03a51fd,3382
0x0cbe51cc5561f4e81184e0f935a76e32c3f11bda9c750543f883163208639d00,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,5577
0xf9fb4bd72eefe15fd1d1d3bf2a7bd8f16d2a2d526bd07393cbd118332972e069,0x209b15f99a13214a4ad4e9572c018d725c5394db,10524
0xf2a90a4330e2a1a9d98bd756ec135aa2e156e63e9f79ed00770890c418b37546,0xd389df95c4b07cc00e859c926d5c4c6ab9dc9510,1178
0x2dab6157cb09c09100a3a475305df714f04733837ac23b29ed361e73ae147154,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,5869
0x341dfe27fd5287c11f0a0fb8dcd004ea6c82033b53b4ca1f03f1ee746f8ce423,0x8c3a6b4cdeb06ef505bf23ed40fde60c75a7a6bd,887
0x74fdf4a45fc215f79ea11f524fd4bdc9706eec128a17c27ffda7a73a6276637f,0xec237ef86eea90088ce15d0c14b07dcc2906316c,2513
0x08ab7cea64323e01dbd487637bf73c1b4a5e643a97aec1535798349cd91b6f00,0x88febd0a4ab094ef59954cb229235316a2d15952,1089
0x5818bf3dcb281033f64a0cfa618177c8ecaf6ac0d01c0bee3ca583d21408218f,0xfbf6aec6d687d313e1ff1187f53580dfffa4cb55,1560
0x58ddc84ea268e21a3f78e6ab2df632994cb8ace1417dcc049a1d6a83cf0b63de,0x8b6b2e1842566a286ee0d5435860add081a6bcae,1209
0x2219cbcf1ca55c3af8e3d957fe9962374d3d1bb04849a31897e71bf371055266,0x0d623f338a81f1667b33b6e5b10567aab117d403,6540
0x71a8246e1164be20c94ebeabb9cf3c8c02727cc50d6cbbed58765e4498e98a36,0x5eda3035025fcb8c8b01407b6f2e731561609b08,4231
0x804387cf4d6d8fbbc724c0b035908a114b875b94a0374436b1f58afb09a35fe2,0x949ab2ce510f65d9f269a68d0386b80f88996be2,3119
0x258590ddacfc473cdcec192081123445c3e55144860bb19c784de4f0009f4b6d,0xdc37a6759a104f3eed4993af27f61b20085a3459,547
0xd30f319c26648b53b6c0b7b1e32a2c1d0aef42178ee177121ee111437f4109aa,0xba264111378cf0bbe6b77f9c7ef39d8f837050cb,8093
0x31f5ac18d2e36fe4174e4366579f2d99e04321ccce8db61178d5892703a82479,0x2e30937e01e823e225041464055fbdcdc25690c3,27897
0xc9b97e81e161b847cf315965e84cb31fabfc0e4daa17c244839aeac6a9ce7163,0x270487b6377f181a09b3dd2d6bd75100765d2d7d,3602
0xd1113025948d15d5eb22c742629aacd136b0f463744b66679f3f6164910dc87a,0xf7ca3e71210cf5ac7bb5c017834aac4ca706a760,934
0xde0038f1ab43bbed888c4933dfcbfdf15b5de9c5dcb7593b6e9cb1b3e778f82d,0x2adc7d0d398661c77af81611431ca52be673d791,1711
0x4791752024e78185bc9e6cd12c8a6d11e3f10846d4cc4d0e16c8012412489a39,0xa8609d3a78d8293d685b9febb6718c896dee547d,5563
0x55655780f109d6e94047a97a4307b2fc586451674ffa155b18a788fe3703d929,0x45b6e9bb078a57565268d870855d3b92313f24c6,1
