version,name,symbol,pool_address,decoded,dune_namespace,dune_table_name,a,mid_fee,out_fee,token_address,deposit_contract,coin0,coin1,coin2,coin3,undercoin0,undercoin1,undercoin2,undercoin3,gauge_contract
Regular,bbtc,bbtc,0x071c661b4deefb59e2a3ddb20db036821eee8f4b,yes,curvefi,bbtc_swap,,,,0x410e3e86ef427e30b9235497143881f717d93c2a,0xc45b2eee6e09ca176ca3bb5f7eee7c47bf93c756,0x9be89d2a4cd102d8fecc6bf9da793be995c22541,0x075b1bb99792c9e1041ba13afef80c91a1e70fb3,,,0x9be89d2a4cd102d8fecc6bf9da793be995c22541,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,0xdfc7adfa664b08767b735de28f9e84cd30492aee
Factory V1 Meta,baoUSD,baoUSD-,0x0fafafd3c393ead5f5129cfc7e0e12367088c473,yes,curvefi,baoUSD,100,4000000,4000000,0x0fafafd3c393ead5f5129cfc7e0e12367088c473,0x0fafafd3c393ead5f5129cfc7e0e12367088c473,0x7945b0a6674b175695e5d1d08ae1e6f13744abb0,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x7945b0a6674b175695e5d1d08ae1e6f13744abb0,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V2,BADGER/WBTC,BADGERWBTC,0x50f3752289e1456bfa505afd37b241bca23e685d,yes,curvefi,badgerwbtc_swap,400000,26000000,45000000,0x137469b55d1f15651ba46a89d0588e97dd0b6562,0x50f3752289e1456bfa505afd37b241bca23e685d,0x3472a5a71965499acd81997a54bba8d852c6e53d,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,,,,,,
Regular,ankreth,ankreth,0xa96a65c051bf88b4095ee1f2451c2a9d43f53ae2,yes,curvefi,ankreth_swap,,,,0xaa17a236f2badc98ddc0cf999abb47d47fc0a6cf,,0x0000000000000000000000000000000000000000,0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,,,,,,,0x6d10ed2cf043e6fcf51a0e7b4c2af3fa06695707
Regular,alusd,alusd,0x43b4fdfd4ff969587185cdb6f0bd875c5fc83f8c,yes,curvefi,alusd,,,,0x43b4fdfd4ff969587185cdb6f0bd875c5fc83f8c,,0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0x9582c4adacb3bce56fea3e590f05c3ca2fb9c477
Factory V1 Plain,alETH,alETH+ETH,0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e,yes,curvefi,aleth,100,4000000,4000000,0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e,0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x0100546f2cd4c9d97f798ffc9755e47865ff7ee6,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0x12dcd9e8d1577b5e4f066d8e7d404404ef045342
Factory V2,ALCX/ETH,ALCXETH,0xa498b08ca3c109e4ebc7ff01422b6769eaef16ef,yes,curvefi,alcxeth_swap,400000,26000000,45000000,0x3010c5746833bbd5f244bd42f97f20c45f2bbf25,0xa498b08ca3c109e4ebc7ff01422b6769eaef16ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,,,,,,,
Factory V1 Plain,agEUR/ibEUR,ag+ib-EUR,0xb37d6c07482bc11cd28a1f11f1a6ad7b66dec933,yes,curvefi,ag_ibEUR,200,4000000,4000000,0xb37d6c07482bc11cd28a1f11f1a6ad7b66dec933,0xb37d6c07482bc11cd28a1f11f1a6ad7b66dec933,0x96e61422b6a9ba0e068b6c5add4ffabc6a4aae27,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0x38039dd47636154273b287f74c432cac83da97e2
Factory V1 Plain,agEUR,agEUR/sEUR,0x45a8cc73ec100306af64ab2ccb7b12e70ec549a8,yes,curvefi,agEURsEUR,200,4000000,4000000,0x45a8cc73ec100306af64ab2ccb7b12e70ec549a8,0x45a8cc73ec100306af64ab2ccb7b12e70ec549a8,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,0xd71ecff9342a5ced620049e616c5035f1db98620,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,
Regular,aave,aave,0xdebf20617708857ebe4f679508e7b7863a8a8eee,yes,curvefi,aave_swap,,,,0xfd2a8fa60abd58efe3eee34dd494cd491dc14900,,0x028171bca77440897b824ca71d1c56cac55b68a3,0xbcca60bb61934080951369a648fb03df4f96263c,0x3ed3b47dd13ec9a98b44e6204a523e766b225811,,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,,0xd662908ada2ea1916b3318327a97eb18ad588b5d
Factory V1 Plain,AAVE Untethered,aUSDC+aDAI,0x6a274de3e2462c7614702474d64d376729831dca,yes,curvefi,aUSDC_aDAI,100,4000000,4000000,0x6a274de3e2462c7614702474d64d376729831dca,0x6a274de3e2462c7614702474d64d376729831dca,0xbcca60bb61934080951369a648fb03df4f96263c,0x028171bca77440897b824ca71d1c56cac55b68a3,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0xd81370cad41b244b8d2129153997e26ceeab3bef
Factory V1 Plain,Ankr Reward-Earning Staked MATIC,aMATICb,0x1f6bb2a7a2a84d08bb821b89e38ca651175aedd4,yes,curvefi,aMATICb,200,4000000,4000000,0x1f6bb2a7a2a84d08bb821b89e38ca651175aedd4,0x1f6bb2a7a2a84d08bb821b89e38ca651175aedd4,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0x99534ef705df1fff4e4bd7bbaaf9b0dff038ebfe,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0xd4a0db2627670a3fc1390f0947ed1ccd29bed28c
Factory V1 Plain,Ankr Reward-Earning Staked ETH,aETHb,0xfb9a265b5a1f52d97838ec7274a0b1442efacc87,yes,curvefi,aETHb,100,4000000,4000000,0xfb9a265b5a1f52d97838ec7274a0b1442efacc87,0xfb9a265b5a1f52d97838ec7274a0b1442efacc87,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xd01ef7c0a5d8c432fc2d1a85c66cf2327362e5c6,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0xdd9b30168aeded944042568bfe16f73ef2b4573e
Factory V1 Meta,SORA XSTUSD,XSTUSD,0x1033812efec8716bbae0c19e5678698d25e26edf,yes,curvefi,XSTUSD,100,4000000,4000000,0x1033812efec8716bbae0c19e5678698d25e26edf,0x1033812efec8716bbae0c19e5678698d25e26edf,0xc7d9c108d4e1dd1484d3e2568d7f74bfd763d356,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xc7d9c108d4e1dd1484d3e2568d7f74bfd763d356,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0xb3d8e2a22a28dc55b26236c45cc1df75e5081ef5
Factory V1 Meta,xDollar Interverse Money,XIM3CRV,0x679ce2a8b3180f5a00e0dcca26783016799e9a58,yes,curvefi,XIM3CRV,100,4000000,4000000,0x679ce2a8b3180f5a00e0dcca26783016799e9a58,0x679ce2a8b3180f5a00e0dcca26783016799e9a58,0x573d2505a7ee69d136a8667b4cd915f039ac54e5,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x573d2505a7ee69d136a8667b4cd915f039ac54e5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,xim,XIM,0x6d8ff88973b15df3e2dc6abb9af29cad8c2b5ef5,yes,curvefi,XIM,100,4000000,4000000,0x6d8ff88973b15df3e2dc6abb9af29cad8c2b5ef5,0x6d8ff88973b15df3e2dc6abb9af29cad8c2b5ef5,0x573d2505a7ee69d136a8667b4cd915f039ac54e5,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x573d2505a7ee69d136a8667b4cd915f039ac54e5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0x63093c86472469f55c4f6c7cbff83ec18cd8a94b
Factory V1 Plain,Stax Frax/Temple xLP + LP,xFraxTplLP,0xdadfd00a2bbeb1abc4936b1644a3033e1b653228,yes,stax,Vyper_contract,40,29400000,29400000,0xdadfd00a2bbeb1abc4936b1644a3033e1b653228,0xdadfd00a2bbeb1abc4936b1644a3033e1b653228,0xbcb8b7fc9197feda75c101fa69d3211b5a30dcd9,0x6021444f1706f15465bee85463bcc7d7cc17fc03,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0x8f162742a7bcdb87eb52d83c687e43356055a68b
Factory V1 Meta,dForce,USX3CRV,0x76264772707c8bc24261516b560cbf3cbe6f7819,yes,curvefi,USX3CRV,100,4000000,4000000,0x76264772707c8bc24261516b560cbf3cbe6f7819,0x76264772707c8bc24261516b560cbf3cbe6f7819,0x0a5e677a6a24b2f1a2bf4f3bffc443231d2fdec8,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x0a5e677a6a24b2f1a2bf4f3bffc443231d2fdec8,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Plain,UST-FRAX,UST-FRAX,0x1c65ba665ce39cfe85639227eccf17be2b167058,yes,curvefi,USTFRAX,200,4000000,4000000,0x1c65ba665ce39cfe85639227eccf17be2b167058,0x1c65ba665ce39cfe85639227eccf17be2b167058,0xa693b19d2931d498c5b318df961919bb4aee87a5,0x853d955acef822db058eb8505911ed77f175b99e,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0x3084218bd8338a0340c74b658aff2212ab69cab1
Factory V2,TOKE/ETH,TOKEETH,0xe0e970a99bc4f53804d8145bebbc7ebc9422ba7f,yes,curvefi,TOKEETH,400000,26000000,45000000,0x7ea4ad8c803653498bf6ac1d2debc04dce8fd2ad,0xe0e970a99bc4f53804d8145bebbc7ebc9422ba7f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,,,,,,,
Factory V2,STG/USDC,STGUSDC,0x3211c6cbef1429da3d0d58494938299c92ad5860,yes,curvefi,STG_USDC,400000,26000000,45000000,0xdf55670e27be5cde7228dd0a6849181891c9eba1,0x3211c6cbef1429da3d0d58494938299c92ad5860,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,,,
Factory V1 Meta,RAMP rUSD,RAMP rUSD,0x8083b047e962ca45b210e28ac755fbda3d773c5b,yes,curvefi,RAMPrUSD,100,4000000,4000000,0x8083b047e962ca45b210e28ac755fbda3d773c5b,0x8083b047e962ca45b210e28ac755fbda3d773c5b,0xcf178a685471927e977a0ea8ee555c11b2aa6b7b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xcf178a685471927e977a0ea8ee555c11b2aa6b7b,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0xecd04fcf4c1a2b1c300e386a96d0906bc31e22b3
Factory V1 Meta,QBIT Well,QWell1,0x9f4a88da14f2b6dbc785c1db3511a53b8f342bde,yes,curvefi,QWell1,100,8400000,8400000,0x9f4a88da14f2b6dbc785c1db3511a53b8f342bde,0x9f4a88da14f2b6dbc785c1db3511a53b8f342bde,0x8b921e618dd3fa5a199b0a8b7901f5530d74ef27,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x8b921e618dd3fa5a199b0a8b7901f5530d74ef27,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,QabbalahBit Wellsprings,QBITWELLS,0xc8781f2193e2cb861c9325677d98297f94a0dfd3,yes,curvefi,QBITWELLS,10,18000000,18000000,0xc8781f2193e2cb861c9325677d98297f94a0dfd3,0xc8781f2193e2cb861c9325677d98297f94a0dfd3,0x8b921e618dd3fa5a199b0a8b7901f5530d74ef27,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x8b921e618dd3fa5a199b0a8b7901f5530d74ef27,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,PWRD Metapool,PWRD3CRV,0x2de8c952871317fb9f22c73bb66bf86a1eebe1a5,yes,curvefi,PWRD3CRV,200,4000000,4000000,0x2de8c952871317fb9f22c73bb66bf86a1eebe1a5,0x2de8c952871317fb9f22c73bb66bf86a1eebe1a5,0xf0a93d4994b3d98fb5e3a2f90dbc2d69073cb86b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xf0a93d4994b3d98fb5e3a2f90dbc2d69073cb86b,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0x17f18b0bc46dafb1772d88897a8f8782bf3285e8
Factory V1 Meta,PWRD Metapool,PWRD,0xbcb91e689114b9cc865ad7871845c95241df4105,yes,curvefi,PWRD,200,4000000,4000000,0xbcb91e689114b9cc865ad7871845c95241df4105,0xbcb91e689114b9cc865ad7871845c95241df4105,0xf0a93d4994b3d98fb5e3a2f90dbc2d69073cb86b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xf0a93d4994b3d98fb5e3a2f90dbc2d69073cb86b,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0xb07d00e0ee9b1b2eb9f1b483924155af7af0c8fa
Factory V1 Meta,Orkan,ORK,0x148a88719ba0b34f16e0f5a7537da73bdc9c2a2a,yes,curvefi,ORK,100,4000000,4000000,0x148a88719ba0b34f16e0f5a7537da73bdc9c2a2a,0x148a88719ba0b34f16e0f5a7537da73bdc9c2a2a,0xe1406825186d63980fd6e2ec61888f7b91c4bae4,0x075b1bb99792c9e1041ba13afef80c91a1e70fb3,,,0xe1406825186d63980fd6e2ec61888f7b91c4bae4,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,
Factory V1 Plain,OPEN MATIC,OPEN MATIC,0xc8a7c1c4b748970f57ca59326bcd49f5c9dc43e3,yes,curvefi,OPEN_MATIC,100,4000000,4000000,0xc8a7c1c4b748970f57ca59326bcd49f5c9dc43e3,0xc8a7c1c4b748970f57ca59326bcd49f5c9dc43e3,0x69e8b9528cabda89fe846c67675b5d73d463a916,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,
Factory V1 Plain,MIM-UST,MIM-UST,0x55a8a39bc9694714e2874c1ce77aa1e599461e18,yes,curvefi,MIM_UST,200,4000000,4000000,0x55a8a39bc9694714e2874c1ce77aa1e599461e18,0x55a8a39bc9694714e2874c1ce77aa1e599461e18,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,0xa47c8bf37f92abed4a126bda807a7b7498661acd,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0xb518f5e3242393d4ec792bd3f44946a3b98d0e48
Factory V1 Plain,JPYC/ibJPY,JPYC+ibJPY,0xbb2dc673e1091abca3eadb622b18f6d4634b2cd9,yes,curvefi,JPYC_ibJPY,200,4000000,4000000,0xbb2dc673e1091abca3eadb622b18f6d4634b2cd9,0xbb2dc673e1091abca3eadb622b18f6d4634b2cd9,0x2370f9d504c7a6e775bf6e14b3f12846b594cd53,0x5555f75e3d5278082200fb451d1b6ba946d8e13b,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,
Factory V1 Meta,FEI Metapool,FEI3CRV,0x06cb22615ba53e60d67bf6c341a0fd5e718e1655,yes,fei_protocol,Fei3Crv,10,4000000,4000000,0x06cb22615ba53e60d67bf6c341a0fd5e718e1655,0x06cb22615ba53e60d67bf6c341a0fd5e718e1655,0x956f47f50a910163d8bf957cf5846d573e7f87ca,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x956f47f50a910163d8bf957cf5846d573e7f87ca,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdc69d4cb5b86388fff0b51885677e258883534ae
Factory V1 Plain,Fei PCV 1,FEIPCV-1,0xa0d35faead5299bf18efbb5defd1ec6d4ab4ef3b,yes,curvefi,FEIPCV_1,1000,4000000,4000000,0xa0d35faead5299bf18efbb5defd1ec6d4ab4ef3b,0xa0d35faead5299bf18efbb5defd1ec6d4ab4ef3b,0x683923db55fead99a79fa01a27eec3cb19679cc3,0x028171bca77440897b824ca71d1c56cac55b68a3,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x0000000000000000000000000000000000000000,,,,,
Factory V1 Plain,Neutrino EUR,EURN/EURT,0x3fb78e61784c9c637d560ede23ad57ca1294c14a,yes,curvefi,EURN_EURT,200,4000000,4000000,0x3fb78e61784c9c637d560ede23ad57ca1294c14a,0x3fb78e61784c9c637d560ede23ad57ca1294c14a,0x9fcf418b971134625cdf38448b949c8640971671,0xc581b735a1688071a1746c968e0798d642ede491,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0xd9277b0d007464eff133622ec0d42081c93cef02
Factory V1 Plain,Sharedstake ETH/vETH2,ETH/vETH2,0xf03bd3cfe85f00bf5819ac20f0870ce8a8d1f0d8,yes,curvefi,ETH_vETH2,100,4000000,4000000,0xf03bd3cfe85f00bf5819ac20f0870ce8a8d1f0d8,0xf03bd3cfe85f00bf5819ac20f0870ce8a8d1f0d8,0x898bad2774eb97cf6b94605677f43b41871410b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,
Factory V1 Meta,ELONX POOL,ELONXSWAP,0x8ed10e4e307822b969bcdaffd49095235f6f892b,yes,curvefi,ELONXSWAP,10,4000000,4000000,0x8ed10e4e307822b969bcdaffd49095235f6f892b,0x8ed10e4e307822b969bcdaffd49095235f6f892b,0x815b4ce34fac32b951bd26ea85901e3b834204b6,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x815b4ce34fac32b951bd26ea85901e3b834204b6,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,DSU,DSU+3Crv,0x9fed7a930d86dfe5980040e18c92b1b0d381ec19,yes,curvefi,DSU3Crv,200,4000000,4000000,0x9fed7a930d86dfe5980040e18c92b1b0d381ec19,0x9fed7a930d86dfe5980040e18c92b1b0d381ec19,0x605d26fbd5be761089281d5cec2ce86eea667109,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x605d26fbd5be761089281d5cec2ce86eea667109,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,DSU,DSU,0xf0c081020b9d06eb1b33e357767c00ccc138be7c,yes,curvefi,DSU,200,4000000,4000000,0xf0c081020b9d06eb1b33e357767c00ccc138be7c,0xf0c081020b9d06eb1b33e357767c00ccc138be7c,0x605d26fbd5be761089281d5cec2ce86eea667109,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x605d26fbd5be761089281d5cec2ce86eea667109,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0x76d96c0522b3f820de53ea8ea98fe8b38b35af3f
Factory V1 Plain,d3pool,D3,0xbaaa1f5dba42c3389bdbc2c9d2de134f5cd0dc89,yes,curvefi,D3,200,4000000,4000000,0xbaaa1f5dba42c3389bdbc2c9d2de134f5cd0dc89,0xbaaa1f5dba42c3389bdbc2c9d2de134f5cd0dc89,0x853d955acef822db058eb8505911ed77f175b99e,0x956f47f50a910163d8bf957cf5846d573e7f87ca,0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,0x0000000000000000000000000000000000000000,,,,,0x16c2bee6f55dab7f494dba643ff52ef2d47fba36
Factory V1 Meta,BTCpx,BTCpx,0x4e52cfc80679f402d10f7766fa3f85351a7c2530,yes,curvefi,BTCpx,200,4000000,4000000,0x4e52cfc80679f402d10f7766fa3f85351a7c2530,0x4e52cfc80679f402d10f7766fa3f85351a7c2530,0x9c32185b81766a051e08de671207b34466dd1021,0x075b1bb99792c9e1041ba13afef80c91a1e70fb3,,,0x9c32185b81766a051e08de671207b34466dd1021,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,0x517616c02c4286daa20e5841cad084039f2062fc
Factory V1 Meta,AETHV1,AETHV1,0x97aeb34ac6561146dd9ce191efd5634f6465def4,yes,curvefi,AETHV1,10,4000000,4000000,0x97aeb34ac6561146dd9ce191efd5634f6465def4,0x97aeb34ac6561146dd9ce191efd5634f6465def4,0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Plain,3EURpool,3EURpool,0xb9446c4ef5ebe66268da6700d26f96273de3d571,yes,curvefi,3eurpool,200,4000000,4000000,0xb9446c4ef5ebe66268da6700d26f96273de3d571,0xb9446c4ef5ebe66268da6700d26f96273de3d571,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,0xc581b735a1688071a1746c968e0798d642ede491,0xdb25f211ab05b1c97d595516f45794528a807ad8,0x0000000000000000000000000000000000000000,,,,,0x1e212e054d74ed136256fc5a5dddb4867c6e003f
Factory V1 Meta,DYDX-3CRV,3DYDX,0xe667c793513ecbd74fb53bb4b91fdae02bfc092d,yes,curvefi,3DYDX,100,4000000,4000000,0xe667c793513ecbd74fb53bb4b91fdae02bfc092d,0xe667c793513ecbd74fb53bb4b91fdae02bfc092d,0x92d6c1e31e14520e676a687f0a93788b716beff5,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x92d6c1e31e14520e676a687f0a93788b716beff5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Plain,cvxCRV,2CRV,0x6c7fc04fee277eabdd387c5b498a8d0f4cb9c6a6,yes,curvefi,2CRV,10,15000000,15000000,0x6c7fc04fee277eabdd387c5b498a8d0f4cb9c6a6,0x6c7fc04fee277eabdd387c5b498a8d0f4cb9c6a6,0xd533a949740bb3306d119cc777fa900ba034cd52,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,
Factory V1 Meta,17PctCryptoDiversifiedDollar,17PctCypt,0xe76ebd4f9fa58e5269d3cd032b055b443239e664,yes,curvefi,17PctCypt,10,4000000,4000000,0xe76ebd4f9fa58e5269d3cd032b055b443239e664,0xe76ebd4f9fa58e5269d3cd032b055b443239e664,0xc4ad29ba4b3c580e6d59105fff484999997675ff,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xc4ad29ba4b3c580e6d59105fff484999997675ff,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,17PctCryptoDiversifiedDollar,17PctCypt,0x66b2e9b25f8aba6b4a10350c785d63bade5a11e9,yes,curvefi,17PctCypt,10,4000000,4000000,0x66b2e9b25f8aba6b4a10350c785d63bade5a11e9,0x66b2e9b25f8aba6b4a10350c785d63bade5a11e9,0xc4ad29ba4b3c580e6d59105fff484999997675ff,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xc4ad29ba4b3c580e6d59105fff484999997675ff,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
