block_time,token_a_symbol,token_b_symbol,token_a_amount,token_b_amount,project,version,category,trader_a,token_a_amount_raw,token_b_amount_raw,usd_amount,token_a_address,token_b_address,exchange_contract_address,tx_hash,tx_from,tx_to,evt_index,trade_id
2021-07-20T02:57:01+00:00,WETH,UNI,0.00998829424342813,1.16731703509939,Kyber,2,DEX,\xdfef68b86eff06691e3edfaebf620c84eb86f0e3,9988294243428130,1167317035099388402,17.5289569825042,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x1f9840a85d5af5bf1d1762f925bdaddc4201f984,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xd3545fe111e20726753b454e7dc81ef35c7d4fcb6ee578e495c64c6b5a166462,\xdfef68b86eff06691e3edfaebf620c84eb86f0e3,\xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,37,2
2021-07-20T03:14:04+00:00,WETH,WBTC,179.917516086485,10.49128659,Kyber,2,DEX,\x10c93d9458f9755043bc8f94d291662390c5dd01,179917516086485000000,1049128659,315776.830833711,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x29367c40a3e3673f2a5b45fb3576827f7e9dd9f39e52d49987f8bba60d486f6a,\x10c93d9458f9755043bc8f94d291662390c5dd01,\x2ffa85f655752fb2acb210287c60b9ef335f5b6e,84,1
2021-07-20T03:14:04+00:00,USDC,WETH,313806.861199546,179.557681054312,Kyber,2,DEX,\x10c93d9458f9755043bc8f94d291662390c5dd01,313806861199.547,179557681054311781409,314356.964627229,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x29367c40a3e3673f2a5b45fb3576827f7e9dd9f39e52d49987f8bba60d486f6a,\x10c93d9458f9755043bc8f94d291662390c5dd01,\x2ffa85f655752fb2acb210287c60b9ef335f5b6e,84,2
2021-07-20T03:33:12+00:00,USDT,WETH,25830.004591,14.988,Kyber,2,DEX,\x2c6ff45b69db2a63008bc06f8d9e78e73aef7705,25830004591,14988000000000000000,25906.6680446261,\xdac17f958d2ee523a2206206994597c13d831ec7,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x77ce15b774d687f0c9eb84687aaf31175abb1117bb807420d5faac7858e3d6d0,\x2c6ff45b69db2a63008bc06f8d9e78e73aef7705,\xcf276a0a972c504b88224e92d047b3dad6a4a426,123,1
2021-07-20T03:18:57+00:00,USDT,WETH,118769.685384,68.1728472258327,Kyber,2,DEX,\x4ed51224672aad35d50f2ee49b0fdc9958618d38,118769685384,68172847225832687878,119388.594214536,\xdac17f958d2ee523a2206206994597c13d831ec7,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x7a184463ab3f0c79426d03506f613ae60b4dece16d50923586bc974b9a19010f,\x4ed51224672aad35d50f2ee49b0fdc9958618d38,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,32,1
2021-07-20T03:27:47+00:00,QNT,WETH,62.4487177928082,2.28551230989,Kyber,2,DEX,\x1926456caa0265aae826ee1e1dfc49653a542a9e,62448717792808200000,2285512309890000000,4031.06473352577,\x4a220e6096b25eadb88358cb44068a3248254675,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xab5b00e09daca2bfe293e9b4e5b8dd70619f80311c0a7eb20abc9680ae67ad41,\x1926456caa0265aae826ee1e1dfc49653a542a9e,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,322,1
2021-07-20T04:20:46+00:00,WETH,QNT,4.9994500046496,139.455139158756,Kyber,2,DEX,\xa00cce999f4cdde0230360609ed94e3b64b09ec1,4999450004649600000,139455139158756032512,8657.29760055148,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x4a220e6096b25eadb88358cb44068a3248254675,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xb745d960a494e7c849b5feedfb6722a3fb23400a7203db37c0c8ea06dcc1c467,\xa00cce999f4cdde0230360609ed94e3b64b09ec1,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,15,1
2021-07-20T04:41:31+00:00,WETH,WBTC,4.59054875603816,0.26958407,Kyber,2,DEX,\x46bcf9c0f0a59eda5d2350abb5d584c07cd61d0b,4590548756038160000,26958407,8014.45545121679,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x019e3357138d4742992a0a5f5a6c4885d09ceee2af0e86026f56d23382d72b61,\x46bcf9c0f0a59eda5d2350abb5d584c07cd61d0b,\xdef1c0ded9bec7f1a1670819833240f027b25eff,376,1
2021-07-20T04:41:31+00:00,ZRX,WETH,14731.2754737982,4.58136765852609,Kyber,2,DEX,\x46bcf9c0f0a59eda5d2350abb5d584c07cd61d0b,14731275473798200000000,4581367658526086852,7955.94940768517,\xe41d2489571d322189246dafa5ebde1f4699f498,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x019e3357138d4742992a0a5f5a6c4885d09ceee2af0e86026f56d23382d72b61,\x46bcf9c0f0a59eda5d2350abb5d584c07cd61d0b,\xdef1c0ded9bec7f1a1670819833240f027b25eff,376,2
2021-07-20T04:37:34+00:00,WETH,KNC,1.82486276180375,2741.43014248801,Kyber,2,DEX,\x7c45edc206bc101c0b026882f7daf0d9677c2b34,1824862761803750000,2741430142488012700000,3169.34865019029,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x324486e482a9126707a7053e0efab4750c4bfafb21ef83c68b6c2f476d35ad88,\x7c45edc206bc101c0b026882f7daf0d9677c2b34,\xcf276a0a972c504b88224e92d047b3dad6a4a426,211,1
2021-07-20T04:37:34+00:00,USDC,WETH,3146.73513281657,1.8197531460707,Kyber,2,DEX,\x7c45edc206bc101c0b026882f7daf0d9677c2b34,3146735132.81657,1819753146070704262,3149.4130044146,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x324486e482a9126707a7053e0efab4750c4bfafb21ef83c68b6c2f476d35ad88,\x7c45edc206bc101c0b026882f7daf0d9677c2b34,\xcf276a0a972c504b88224e92d047b3dad6a4a426,211,2
2021-07-20T05:11:57+00:00,WETH,MANA,29.2347798264249,100000,Kyber,2,DEX,\x13e1699a681d48d9b98e0adf64052134559f105c,29234779826424900000,100000000000000000000000,51015.275492708,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x0f5d2fb29fb7d3cfee444a200298f468908cc942,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x41a0d69ce357653f00e94820b5df4db28928a81d566938327d766c35312591c2,\x13e1699a681d48d9b98e0adf64052134559f105c,\x11111112542d85b3ef69ae05771c2dccff4faa26,66,1
2021-07-20T04:45:45+00:00,WETH,USDC,17.1290740656032,30000,Kyber,2,DEX,\x299ed3b3a1411e9c31db1610756f7e0f2a5aa677,17129074065603200000,30000000000,29904.965248174,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xb379ad1b08ba08fa1b19d1bef63071c5f902adfee14e684749d81570ed068b80,\x299ed3b3a1411e9c31db1610756f7e0f2a5aa677,\x9aab3f75489902f3a48495025729a0af77d4b11e,228,1
2021-07-20T05:03:02+00:00,DAI,WETH,109196.302828135,63.00554919588,Kyber,2,DEX,\x5aeb45287dd2101f9b702263751b48fe5d505668,109196302828135000000000,63005549195880000001,108901.036025288,\x6b175474e89094c44da98b954eedeac495271d0f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xe4fa818295af4c2d4fc4d94a315e0d7e261c73e8e69c85f269c2c475574dcdef,\x5aeb45287dd2101f9b702263751b48fe5d505668,\xd69a8934a8a6231b7233a1fbca6e90d70d7bce91,308,1
2021-07-20T05:03:02+00:00,WETH,WETH,63.0686178136937,63.0686178136937,Kyber,2,DEX,\x5aeb45287dd2101f9b702263751b48fe5d505668,63068617813693700000,63068617813693693694,110032.664068661,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xe4fa818295af4c2d4fc4d94a315e0d7e261c73e8e69c85f269c2c475574dcdef,\x5aeb45287dd2101f9b702263751b48fe5d505668,\xd69a8934a8a6231b7233a1fbca6e90d70d7bce91,308,2
2022-09-03T17:54:50+00:00,WETH,KNC,1.77916431058666,1600.72121975358,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1779164310586660000,1600721219753581437638,2758.2206390594,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\x3125b1844cdc21b2ec183ae980b66d653efcc31f721c90654e59797f9da09138,\x431b5a84acc1297eda88259f300262f1bc3a74f3,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,164,1
2021-07-20T05:48:47+00:00,WETH,QNT,1.56504334287457,44.7849860680939,Kyber,2,DEX,\x0197abe48f0a9826d10f44dad7050f26586eb9ba,1565043342874570000,44784986068093886464,2739.29536303336,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x4a220e6096b25eadb88358cb44068a3248254675,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xfb306832904efd40f1daf58bd26a9b172753afbe99b3b5197d96323613d10d52,\x0197abe48f0a9826d10f44dad7050f26586eb9ba,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,246,1
2022-09-03T18:23:20+00:00,WETH,KNC,3.0320230075524,2734.11221506321,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,3032023007552400000,2734112215063209580154,4713.21912478006,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\x76164eef132ac11a0e59b6a2d2f8d79aa03fd400ca4fe18005231ef541b54c8a,\xa5a13f62ce1113838e0d9b4559b8caf5f76463c0,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,59,1
2021-07-20T12:41:43+00:00,WETH,LINK,0.216396669201341,27.57486,Kyber,2,DEX,\xd2c328e1ad8cb51312242e256a7dfdea5085c652,216396669201341000,27574860000000000000,380.386393055502,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x514910771af9ca656af840dff83e8264ecf986ca,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x6fdadcda3da7f1381215ad5b2a7d6e4152d1dd0f3ae8a23de8df545f8a525e3c,\xd2c328e1ad8cb51312242e256a7dfdea5085c652,\x9aab3f75489902f3a48495025729a0af77d4b11e,223,1
2021-07-20T06:03:29+00:00,WETH,QNT,1.64847265285154,47.7673340813996,Kyber,2,DEX,\x34e2a44518b39601633ac9d848f16480ef73be48,1648472652851540000,47767334081399562240,2892.4595708729,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x4a220e6096b25eadb88358cb44068a3248254675,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x00d638dbc6a04be312ba62c781ff0f5864addc89bb4b847f493839dcdca65ff0,\x34e2a44518b39601633ac9d848f16480ef73be48,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,224,1
2021-07-20T06:07:58+00:00,WETH,WETH,5.71432100691596,5.71432100691596,Kyber,2,DEX,\xea697f6adf57219cc61266aadcb9b726d49c012b,5714321006915960000,5714321006915956717,10028.5762239274,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x54fa116e3a0f7730e38c4e700b87e0ca013cd329bf8d5585bb79fdf521bbe79a,\xea697f6adf57219cc61266aadcb9b726d49c012b,\x135896de8421be2ec868e0b811006171d9df802a,283,1
2021-07-20T06:07:58+00:00,WETH,SNX,5.72004104796392,1322.78134690079,Kyber,2,DEX,\xea697f6adf57219cc61266aadcb9b726d49c012b,5720041047963920000,1322781346900791394510,10038.6148387662,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x54fa116e3a0f7730e38c4e700b87e0ca013cd329bf8d5585bb79fdf521bbe79a,\xea697f6adf57219cc61266aadcb9b726d49c012b,\x135896de8421be2ec868e0b811006171d9df802a,283,2
2021-07-20T06:07:43+00:00,WETH,BAND,1.64549695639926,635.766956585401,Kyber,2,DEX,\x30906c083e2ad69c9dcc5b753b86a14f7065d22b,1645496956399260000,635766956585401188352,2887.83070351113,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xba11d00c5f74255f56a5e366f4f77f5a186d7f55,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x8477a947ad0cc6a8472f6f33cda059251468b20af4daa4aa85fd559770d62471,\x30906c083e2ad69c9dcc5b753b86a14f7065d22b,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,123,1
2021-07-20T06:08:32+00:00,SAN,WETH,27122.7773071434,2.997,Kyber,2,DEX,\x2406a9333378e30b9581b8356bb81b4f9bdff005,27122777307143400000000,2997000000000000000,5323.76722095533,\x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xc0fe42834f08ca08e395f5f905da8239b5e83dae1fdd6a2722214291cf69c094,\x2406a9333378e30b9581b8356bb81b4f9bdff005,\x11111112542d85b3ef69ae05771c2dccff4faa26,182,1
2021-07-20T06:13:50+00:00,WETH,QNT,2.21383817769492,66.2094608238531,Kyber,2,DEX,\x366d92fa7f6c565d6b831dc6850ee1d299e54f07,2213838177694920000,66209460823853080576,3881.50033857073,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x4a220e6096b25eadb88358cb44068a3248254675,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x7cc9d4526cfcbd14d7d192181134a0d82dd9671db7c10e510d904c5a80b0fd3d,\x366d92fa7f6c565d6b831dc6850ee1d299e54f07,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,179,1
2021-07-20T06:13:12+00:00,WETH,QNT,2.11977596760698,62.3338055144923,Kyber,2,DEX,\x788c5de9d101870f2689b819785fb37c9d5e7050,2119775967606980000,62333805514492272640,3716.58200624565,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x4a220e6096b25eadb88358cb44068a3248254675,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xd798b1836b15133de97d5a29ed5890816b36e7c889da55324d37d7814b4f1294,\x788c5de9d101870f2689b819785fb37c9d5e7050,\xff26d7d5710b916b62c8317c9228c06a38446203,23,1
2021-07-20T06:22:35+00:00,SNT,WETH,97614.5210139887,2.85329015642412,Kyber,2,DEX,\x7fe02ca835b711928505ea6725ccca6dce6db9e7,97614521013988700000000,2853290156424118152,5085.71654482881,\x744d70fdbe2ba4cf95131626614a1763df805b9e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x8bd188bf8f0b08dd91f78f019b9868cb4438853946dc6522807ac2ab92023c0e,\x7fe02ca835b711928505ea6725ccca6dce6db9e7,\x11111112542d85b3ef69ae05771c2dccff4faa26,251,1
2021-07-20T06:36:45+00:00,WETH,RAE,0.0643657451364563,85.5942970749632,Kyber,2,DEX,\xc3314fa69303e422d2bc0b69c3c148d2d20e8ed8,64365745136456300,85594297074963202873,113.246379307984,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xe5a3229ccb22b6484594973a03a3851dcd948756,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x42c4fcce581f7d30f432fd571d2eaa467f9faea30007c817fb08b52fd0b272ba,\xc3314fa69303e422d2bc0b69c3c148d2d20e8ed8,\x9aab3f75489902f3a48495025729a0af77d4b11e,306,1
2021-07-20T06:53:12+00:00,WETH,YFI,14.4728005120299,1.0083802647858,Kyber,2,DEX,\x66c3c5d24bae428a69c72117fd2f84b69f697aed,14472800512029900000,1008380264785797102,25488.0489817358,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xd4868450a6cc99710db8381708ff244a4420b0043cbee7fe0024cd1246e5c8fb,\x66c3c5d24bae428a69c72117fd2f84b69f697aed,\x90f765f63e7dc5ae97d6c576bf693fb6af41c129,132,1
2021-07-20T06:53:12+00:00,USDC,WETH,25314.6647059516,14.4438549110058,Kyber,2,DEX,\x66c3c5d24bae428a69c72117fd2f84b69f697aed,25314664705.9516,14443854911005813080,25364.053616793,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xd4868450a6cc99710db8381708ff244a4420b0043cbee7fe0024cd1246e5c8fb,\x66c3c5d24bae428a69c72117fd2f84b69f697aed,\x90f765f63e7dc5ae97d6c576bf693fb6af41c129,132,2
2022-09-03T18:39:29+00:00,WETH,REQ,0.736882669774054,10663.1100861016,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,736882669774055000,10663110086101599415101,1145.21883240265,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x8f8221afbb33998d8584a2b05749ba73c37a938a,\xa97642500517c728ce1339a466de0f10c19034cd,\x6d3c932b84eff3569a5675748c4b829fe8a27de26ffd1a36ffe358bf3afc43f2,\x0cac3d1a887206e0f6169222c4504301a8b4b993,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,1217,1
2022-09-03T18:41:02+00:00,WETH,KNC,1.55059408111795,1401.87794617558,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1550594081117950000,1401877946175583661073,2410.36748721623,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\x2b217c3797c5d9885c3adeb9d38bf96063fd6439e001f444cf6fb6c2dc4d76a0,\xbbad96336943a36e3e292d973b3382dd0ba4d1ef,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,608,1
2021-07-20T07:26:53+00:00,WETH,ENJ,35.3779072654869,63636,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,35377907265486900000,63636000000000000000000,62424.6711490242,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xa96a9f9537be891cd8df85b1c72d7c8b7012cb8a990076ccb524514b3882b73d,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x9aab3f75489902f3a48495025729a0af77d4b11e,190,1
2021-07-20T07:26:53+00:00,USDC,WETH,61994.148378,35.243471217878,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,61994148378,35243471217878012400,62113.9830668147,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xa96a9f9537be891cd8df85b1c72d7c8b7012cb8a990076ccb524514b3882b73d,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x9aab3f75489902f3a48495025729a0af77d4b11e,190,2
2021-07-20T07:21:09+00:00,WETH,ENJ,16.5579346715596,29431.2,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,16557934671559600000,29431200000000000000000,29259.6919374597,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xabe9b866689e01d66c0cedb880e766cd33a8dcd9f7bf77195510c411d5d72e6a,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x11111112542d85b3ef69ae05771c2dccff4faa26,53,1
2021-07-20T07:37:43+00:00,WETH,SNX,10.7562247461454,2500,Kyber,2,DEX,\xe3b1dc57728d68e5a1f10331e4960799c49a98ee,10756224746145400000,2500000000000000000000,18993.234094496,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x88b147d500fe6d47335ffa6b003cdfc723e7bb2b63df57fdfa1cc8afaf7654c7,\xe3b1dc57728d68e5a1f10331e4960799c49a98ee,\x11111112542d85b3ef69ae05771c2dccff4faa26,203,1
2021-07-20T07:44:06+00:00,WETH,CND,0.937283778825041,188875,Kyber,2,DEX,\x594d29fce68bdd38f54fde370508801094fe7afd,937283778825041000,188875000000000000000000,1655.55245705204,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xd4c435f5b09f855c3317c8524cb1f586e42795fa,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x9a473d9c3c86e66b6813fed9eff2a3801ef51eb975dfe5433937495c695b4b96,\x594d29fce68bdd38f54fde370508801094fe7afd,\x11111112542d85b3ef69ae05771c2dccff4faa26,141,1
2022-09-03T19:03:17+00:00,WETH,KNC,1.73533514734783,1571.35606749389,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1735335147347830000,1571356067493888265377,2695.56549778127,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\x7de025752d8aa3133d28c306f222f777edfd6430204cd91ecfc2c6f1d032a610,\x36a454aef52938c8637cd4689b2980c1cfd43389,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,499,1
2021-07-20T08:18:44+00:00,QNT,WETH,59.2080010183065,1.998,Kyber,2,DEX,\x1b1e7f3813b479688a54e0be7caa6b54becf465e,59208001018306500000,1998000000000000000,3679.77726328775,\x4a220e6096b25eadb88358cb44068a3248254675,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x0e29136cfc41ce18efd8f22bb90ef9fec03cac9cbe4025ba7faf70a57e899f35,\x1b1e7f3813b479688a54e0be7caa6b54becf465e,\xa356867fdcea8e71aeaf87805808803806231fdc,143,1
2021-07-20T08:14:57+00:00,WETH,ENJ,35.0451119992127,63566,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,35045111999212700000,63566000000000000000000,61712.6899750137,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x3fbe10d4e5785e4d367f7c5600aec5c7d327dcf0e6ce8739694e2ace146e3c07,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x9aab3f75489902f3a48495025729a0af77d4b11e,40,1
2021-07-20T08:14:57+00:00,USDC,WETH,61211.7175163081,34.9119405736157,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,61211717516.3081,34911940573615737785,61327.8973561541,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x3fbe10d4e5785e4d367f7c5600aec5c7d327dcf0e6ce8739694e2ace146e3c07,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x9aab3f75489902f3a48495025729a0af77d4b11e,40,2
2021-07-20T08:12:09+00:00,USDC,WETH,60627.8645857285,34.5789416047386,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,60627864585.7285,34578941604738616664,60742.9362727122,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x72b8630b580403487c647fe3504cf5feecea7230005c1a38aedaea365a65a3c7,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x9aab3f75489902f3a48495025729a0af77d4b11e,116,1
2021-07-20T08:12:09+00:00,WETH,ENJ,34.7108428074068,62365,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,34710842807406800000,62365000000000000000000,61124.0586417029,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x72b8630b580403487c647fe3504cf5feecea7230005c1a38aedaea365a65a3c7,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x9aab3f75489902f3a48495025729a0af77d4b11e,116,2
2021-07-20T08:09:44+00:00,WETH,ENJ,13.7326655503953,24526,Kyber,2,DEX,\x07c02e53f05dae5b9317ad179181e0a2d931f057,13732665550395300000,24526000000000000000000,24123.0749591354,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x978dffde26dd4246ad98ef82f8f2a42a1ed9822e26da0138518bb1c7d3623828,\x07c02e53f05dae5b9317ad179181e0a2d931f057,\x11111112542d85b3ef69ae05771c2dccff4faa26,51,1
2021-07-20T08:20:44+00:00,WETH,DAI,56.8684498220319,100000,Kyber,2,DEX,\x517d11079df7567316735c9319a5df84688e1470,56868449822031900000,100000000000000000000000,100216.994383374,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x6b175474e89094c44da98b954eedeac495271d0f,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x3471cff186eadd8d38008cc0bc2a877d459924a729b469eb1ec485bc607da729,\x517d11079df7567316735c9319a5df84688e1470,\x9aab3f75489902f3a48495025729a0af77d4b11e,91,1
