tx_hash,block_time,nft_token_id,original_amount
0x00838348c1a627634243a3a9b2a9baff6f0a3f7d02c4b7dd2f0b08c51a62f4d0,2022-01-20T15:50:09+00:00,6289,1.865
0x0083c9055cac225e9d70e64e3ca12f8554cda6f40b0de9f72cd52f85d3c077f6,2022-02-02T00:57:31+00:00,3680,0.89
0x0084357619ff8c17341fb195f9746154a9a72cf14e9b0b91db74518a99fe2fc8,2022-04-22T11:36:33+00:00,2334,0.2
0x0084b4a45a08223286a07c153cd00b43159e61ffc480850533b33f1064bbda57,2022-02-12T07:33:32+00:00,1938,193.5328749
0x0084d7a9dbfd20b7b86160bbaace9220157a8658a60c08f163ba98d74eef54b7,2022-06-15T06:22:21+00:00,3606,2.95
0x0084d7e36ffd707ac6cce864e39a48b7db7a0e37ba35ed330ffdb6050116b40f,2022-02-18T08:10:55+00:00,3085,0.19
0x0084f8deb006df075083ee0a0acf5942f09cf460466fdb0350afbf378bc38be0,2022-06-17T15:45:33+00:00,535,0.55
0x00851a69de8c2eded20c1a0fb0d3b70fde24338616ab385110aecce3159104f5,2022-06-14T19:20:01+00:00,8,0.13
0x0085f89a51d032daad91834c4ec2def7e2620e6187e2b339044874d9c3bd31e9,2022-03-27T21:14:43+00:00,1,0.849
0x008627b637f7102ac3ff09dbb9e27180deda47820fc2b78585bf823bd458b5e7,2022-02-03T07:24:22+00:00,2048,0.036
0x00865ba53ba789abca47c988ed446278b8a85a3b3acf8c6dd831e8b13f358b25,2022-04-27T23:19:58+00:00,2331,11.2
0x0087ebcd67a2cf4898f7908129830b2155298d096c0ba75e318b674035905730,2022-01-29T00:09:57+00:00,5,1
0x0087f0c3cf97f647a821cefb5c9d29646710459f791b58614844af71ab9d463c,2022-02-11T08:50:58+00:00,4246,0.25
0x0087f3d1172754f023863fe106ff142e0d3fa9292838507a925a7b0271cb38e5,2022-02-04T14:37:08+00:00,8590,2.75
0x0088155e4338161ff70b7dfab70b4e928dc59629e81a3f8935836326b55033eb,2022-04-13T19:13:39+00:00,671,1.55
0x00887fe885a5b44abe1e505b74c492d33b738ac04a7f0dafb08541e9bed89f8a,2022-03-16T00:22:32+00:00,5308,0.04
0x0088b9edfd9006d4b9dc97953e3a4d40895b04d86a047d51ba3b77d411bf7714,2022-01-15T19:31:11+00:00,1284,1
0x0089ddff2712417c1310fdceecb6dc8c9e48478c9062ec0d58a1fe1ce6d209f8,2022-05-19T02:43:42+00:00,6331,0.081
0x008a0d6edca24d04e500226aa59b28a1a6162ae556edf2bf498034fa68db8051,2022-01-11T18:58:00+00:00,1633,1.55
0x008a42e3320e5bca0e78081bb5ed321fd6f140a3ac3053a0f370bf241c20905f,2022-01-30T05:32:02+00:00,5991,0.24
0x008a6f14e61f324f13c57ebf389fa299cb1a577411cce560a980aae21a80863d,2022-02-07T08:09:14+00:00,4266,0.05
0x008a9b0fdcd5b96e7837bb03c89307e9625c518fb5c224d577a1a9c81ca1ba36,2022-01-15T22:30:26+00:00,3163,90
0x008aeb1418a5a99c4898c714ace637dbfdb5f7d30fc90ab5bee81edef99edf33,2022-06-03T17:56:31+00:00,2456,0.1943
0x008b35627b75dacee9b38af00bb718907ba9595f8cc21cf74c4f01ca0ed133a6,2022-06-01T13:44:15+00:00,8751,0.1101
0x008bc0a8e6fdd285843a968966a368032bc186bcaf555dd24aed1e4a38339b05,2022-05-22T05:06:55+00:00,3050,0.32
0x008bcf2e27f6e6049fd0c8399ef7b0fe03b7598e60c878079fc2e654de3e5456,2022-04-05T06:13:25+00:00,4693,4.16
0x008bde624a5c174b92af44b5cb75aa7851cfe73634326375bad1503be22b52d5,2022-05-02T17:08:38+00:00,45459,3.85
0x008be253dbef8d0cb5e3ac3705ae8a288b0a22536fe9bb762936967dcec762cf,2022-02-13T16:23:53+00:00,724,0.34
0x008bf39bd6ccff2ea11a939a8ab67426526072fec741c6f7c84a344e9f5a1990,2022-05-04T19:28:17+00:00,70513,4.81
0x008c390651770f2644a945ee480d6422345b3342ca850edfb6336d2b268f53b9,2022-01-29T07:42:45+00:00,9559,328
0x008c55e4b4bf6803249664d6ef1c98e9182683dc2719c65cf22a6dbcf6299c31,2022-05-25T02:57:06+00:00,2540,2.21
0x008ca190280f0166937e60c7bc047ecbf833eb321cea7d75afaaf89ee7ee99d1,2022-04-25T13:26:08+00:00,939,0.179
0x008ced86264f53b45fc2e11c49fec6693388f7d297439c5c2ae840979361e836,2022-07-02T11:16:30+00:00,4874,0.2
0x008d4c3a92de8451810e71da258be3ad6d69e5b5c863a6188e62d7cda1442a42,2022-06-04T11:14:13+00:00,3400,0.1
0x008de818bec54bad5144edf448268fb2a547737c77f025bb70af997fd998dd3e,2022-01-28T18:34:56+00:00,5487,1.5
0x008e0b94801dceb5cadf963bbe4a76f9ad50091cadce9012dc56152a4b1929d2,2022-04-04T04:20:12+00:00,4670,0.119
0x008e6a1ff725c48a118473f52499d72d59530e2dbe283428e90c6531f8893db5,2022-01-12T14:08:03+00:00,168,152.3
0x008ec0a0476ca4565362b5ee6d163381e783aaaeec03c167ae4b4e6ad2c3a7f2,2022-06-20T08:26:33+00:00,73166,2.275
0x008ee1eadb510bb4bc41045c51480c5dfa8574136bacf754380eaceb99bfedbb,2022-04-14T03:38:20+00:00,4956,0.74
0x008f232a879c5cc94a910afb0f3748fcac14cd3223a5efe9cdcd8bef7aed52d9,2022-01-15T21:37:32+00:00,9249,8.522
0x008f608bfe14ab9c0be6fab0b287b48a897f6d6af29312d2cd7aec1a9b88db68,2022-05-18T17:17:11+00:00,9021,0.033
0x008f69d852eeefbfeda86a10e55246433b76572593fe97d479520c7cb741f0cd,2022-06-12T01:17:20+00:00,37863,0.0319
0x008f9af7f23533fbec89e4cf410bec2cf40d3202acfeb7dfd440c12e1368b1c6,2022-06-27T00:02:54+00:00,2937,0.001
0x009001667cdf83a6e4724d5299dda11ef75a27a4868eb3c8897868b307d74978,2022-03-22T15:32:10+00:00,5752,0.075
0x00908636e99a1211df4dff5713cb575a61ae8ea5be5c257d5f1990bbb3ef015f,2022-05-04T15:50:22+00:00,1894,0.5
0x0090e1ee3e444210fb44b0ccde386bf95eabf928db64a954406fc36922c75c93,2022-06-15T10:50:45+00:00,24030,0.009
0x009164a6aced3e4fa3f16288e3530589b979a237e26c46533bde7eadd8d0affb,2022-05-22T12:11:49+00:00,8749,0.271
0x009284ded3def34c4ad6a5dcda9827338ce18b09a13d8e7a3aacb8bcc7cc09ed,2022-05-30T12:28:31+00:00,5939,0.008699999
0x009297b82d5da80b05662ba590673b8320e810c30c4333780accf7cf75cadc78,2022-03-30T13:46:17+00:00,1949,0.25
0x0092ffaf9ebf3a5e7ff7f8a5d30b4599de15dfcff2b4ff46d7e72b54672d22b5,2022-05-22T00:16:52+00:00,412,0.141
0x00933f6900bb2b6ae1204147829a0cb2e2f2c4b2cf3cecf51932e0cc676238fc,2022-02-23T17:01:47+00:00,19108,1.56
0x00935ba9f2d997fa2f15d1ade01dd91f1efaa28f85421205afc475e620bf10ee,2022-01-18T14:06:04+00:00,10317,0.079
0x0093ccbbb215f54fe8a4328ce2d5321efb91d4342a0d4b1438048216e385c680,2022-02-07T08:11:44+00:00,2728,0.04
0x009419961cc4ead53b884c8cd8b9c46c955255b4d1452f998fc7bdfb5232f701,2022-05-24T00:37:56+00:00,46036,3.46
0x00943bbf9fa1d06f0b1251fac24fb1d75f80934973594ad088f607be2c730ac1,2022-01-15T23:56:44+00:00,10371,0.01
0x0094b2f9c95c876b62e7f24097529b4a720c1ad8643f2a0eaabda5925ac25b64,2022-01-17T08:43:38+00:00,5147,1.75
0x0094f5ce738204e498a1760e1277cbff57edb719f8f9284be06f155b3f32a949,2022-03-29T03:55:08+00:00,5283,546
0x009540387a27a667dbc15c4e7a0bf48301635b7a508729f9d90633d696d98e73,2022-01-30T10:26:17+00:00,322,0.07
0x00956826793f9dfee569cbf65de1eae658e61058e4a1449093787dbc70895432,2022-05-12T17:50:48+00:00,3899,0.33
0x00956b8e22d14aa8d7ce2c7fe03b2928bc35d16772071a28c2bf24bef336e169,2022-02-04T02:26:25+00:00,5279,0.325
0x0095ddb0521a2c6fc807bec8576a6fa6338200ac27218ac95129fc37cc9ff12e,2022-05-30T09:59:34+00:00,0,0.218
0x0096332676b1866157597d78649f81e550ad421c8f7e496c155491f0f0b5ea71,2022-01-06T02:13:40+00:00,112,0.005
0x0096a8b40cc1e41a7fe7fefd6bad8cfad0521ca0aaa2b84a836d84cea0bbf35d,2022-02-12T05:16:43+00:00,5186,1.2
0x0096ca63c9a1d30fe851a6581dea18916d25f09daf642a7518c1abb337258de6,2022-04-21T23:36:57+00:00,6695,0.222
0x0096e858f84561823f4f502ac409f207f99efad00ffcd7dc5b30e4fd51ed23ca,2022-05-12T00:55:59+00:00,53191,3.01
0x009738890b63b57c9825c6d9e57cd49d826e37bd182f5fad4fb1ff0358375f9f,2022-03-12T04:49:26+00:00,8889,0.597
0x0097519e1f841dce422e97ee802faf1e31153e9019eee8471513c8cb6e970a01,2022-03-15T03:57:52+00:00,2498,2.4
0x0097c5bed3bc3c688d3e8f60c29afc0198ff72d657b17c40c29a1cd00fa6bd8e,2022-06-13T10:22:12+00:00,7547,0.34
0x0097fd46469945e61a45a4768cb1f31043f480e0fbaaafb1ee4f6fae6d24c242,2022-01-24T23:44:39+00:00,1938,171.9019586
0x00984ca299d3f3f9b659b2b8f03a24bf0de5f37fa5b379007e9714e5c10b78d9,2022-04-24T13:54:08+00:00,1,4.4
0x0098d65469a69b71e2e290005be4c9b0c6f3cde2faff693df5222fd08e2f92da,2022-04-21T20:15:44+00:00,7366,0.12
0x00993a05d4e0baa118caad5170692bff6e027e868d57260091ab63e9acf974d9,2022-01-17T15:15:48+00:00,3778,20.2
0x0099645472b5f7e7bb4e76e30b3515ed472a9da1e84e20a7da8c541be9679270,2022-01-18T17:39:29+00:00,1434,0.09
0x0099dc7a7a335c216f3c3a371bdac2ce22b53bd2dc0d9ba6d35ec908771c83c0,2022-05-13T16:10:38+00:00,13617,5.5
0x009a33e850dd434f7f8c34a9cecdf7a6c79eb7881f5511806e81a84f9e479d14,2022-06-23T03:00:24+00:00,5644,0.35
0x009a3740361b5dca119786ddfd6e509505e876dd49614da0e0c54f311a98a4fe,2022-06-16T11:25:26+00:00,6797,0.25
0x009b1845a2042930bdae3338c5eb115c2bb56ffb8ef12f289122c62fe1c118fc,2022-05-17T20:57:14+00:00,1755,4.555
0x009b8e8519b81e620ace3b4b6303e4e21849f17ee27774f07f986735a52f5cd1,2022-06-04T08:33:41+00:00,7913,0.1
0x009bc6de127913db419eb87f19db1dee1d995bade28d9b142afd8b2dc1a20845,2022-04-07T04:28:36+00:00,9820,26.2
0x009c25049dd581603cfa483ff2b7e9a2f31402dd6575fd95563b05419a664526,2022-05-19T16:13:02+00:00,2896,0.8
0x009cea580d979edb50830f5e277f5b4521b7fd0c4ef1808463e198f8a4fa0220,2022-05-21T18:56:05+00:00,1965,0.116
0x009cf8ebf4499489cf33bb9e3262699ff2ad70d6ce0a5e0247b5f0d175e14d97,2022-04-05T01:04:16+00:00,329,0.59
0x009dabab214ba4ed50dee999f9a60446d3e4d11b856e41863b09edbc488ee49d,2022-05-24T18:25:55+00:00,2892,0.0001
0x009deb02b8175f9b3b031a13564a80bd10f97d799a2abdf71f1bd0c18c44045e,2022-06-04T08:59:56+00:00,7100,0.57
0x009e2daa854398296c934d9f2f47460c1d7d048dc9431cbe1f218ad389af5260,2022-06-21T05:18:48+00:00,1886,0.001
0x009e55865331ce10861c44f27843e3568fecb37b10364ee521ec215e251a2df4,2022-03-27T17:47:12+00:00,4207,0.084
0x009f364727586f94e1bb3eb86038dca43718d4ee65fa6d9b313b1ed676401c17,2022-03-16T01:25:44+00:00,5283,637
0x009f54f75fc9214604c58c2ea5fe240ad4f1ebd781d2df21f3a400077d074501,2022-01-29T16:00:55+00:00,2709,0.15
0x009f7779e3a767221c38491934d2d9dba449c862025e06cfa61ab48fd44e74b9,2022-05-20T18:13:09+00:00,1966,0.0918
0x00a03112bc940012512dbdeccecb9799ec29bcb333e392ed9d32b4e91e55a8de,2022-05-27T04:36:07+00:00,379,1.071
0x00a12de3df14df20dc81d96f1b036bf01bbf4e8a5e18da893c74b3f9a9d113bd,2022-05-14T00:39:28+00:00,15337,2.3
0x00a226c43a9e4b3ff55d7119fadbb5f42c1977508ae140ff2d4525927f2cddf3,2022-02-21T03:54:01+00:00,7723,6.3
0x00a24751a2a8d4c8b4e7eb892b566653f4832a7b7c07faea0ca52b73b1194f26,2022-02-02T15:04:33+00:00,3261,0.33
0x00a2d6768dbbcbe15dde357428ebeb5bff6a267764b1edacfff15b70f98c35ec,2022-05-17T17:37:00+00:00,7721,0.069
0x00a2f1bba3a34aa564f4db616238ada73888f866d0c882abc639fe92f1447741,2022-01-25T18:10:27+00:00,10306,7.5
0x00a32c0807a8ed380970f6afc86ea62c7a56ff35a44cad03c252f098bce728b4,2022-05-19T01:28:26+00:00,6277,0.05
0x00a39a8d0dc89f72d8ff1abcee8207b1d45f891d8cd73881b4c3ff4180b1e1e4,2022-01-31T08:27:26+00:00,10185,0.05
0x00a468115e5c439e18da0cb3724d296433a65b6bd78af8c387e7fa4072828712,2022-05-21T22:15:16+00:00,49330,3.3
0x00a492565f75c9cdea0c3aff2fa751135b4265b1ee9f2f246ed16a251beb09b9,2022-01-13T15:41:06+00:00,7501,0.51
0x00a54cd9991e1d4abfa90336843d850b5fbd9f4d6353bda60a6cfbb4d21f5fda,2022-01-24T03:48:14+00:00,4330,0.44
0x00a573814b1e380c8f74b84541a4fa7217064707dc7911c5cb075e1e60a70501,2022-02-01T18:54:06+00:00,18153,4.69
0x00a5ca591ae874ac1c317dbd76b3f7bee42828ea214ccad1cdf7a358bd6561e1,2022-06-24T21:56:03+00:00,7750,0.255
0x00a5e426a48391f42d741d9f7a05f28cadf47b69b98faaa130ad659d0d167ed4,2022-01-15T06:46:39+00:00,4625,2.5
0x00a5f1bd15c32b6f20734d3e1fc78d93f777eb409573bd0d8fcb9dab92a9cfc4,2022-02-27T08:33:47+00:00,4461,0.63
0x00a61dd82ff81bc49c6e769febadb01cc5b13f804f910c90c8401cbba4c87e0f,2022-02-04T15:14:47+00:00,5358,13
0x00a62d47a692d4e5e6962c8a3b16c7fc5be054b00f5dc90ff17b4052fc2d0138,2022-01-28T15:08:35+00:00,193,0.13
0x00a6cbcf1b21ff0fd4d5d9128ffb2831f2c82a5a3e4314990d5d5d2fd866a63d,2022-04-24T17:21:49+00:00,6089,1.45
0x00a740ea7196989ece10479571695d4ad46db0e8e4defd44fd6159139b4645b8,2022-04-24T21:11:38+00:00,3463,0.15
0x00a7902e6f484b0ea843c60a7f68ca48c071682498ae4bf6c8e5a85f64d9ad68,2022-01-25T13:20:26+00:00,2273,0.1
0x00a79c0856932eb235e6b56d9db5fe0e31b37deabd17142ece3d79e0d7ddef93,2022-05-22T15:07:01+00:00,2542,0.015
0x00a842115cc70549857d8c0121153c6a0be6551dbbd47c76df316937c4d46355,2022-04-01T16:35:53+00:00,1,2
0x00a8c915239056777224487ac0379f0e931ad4cc9dc08766e4b173888ba4b690,2022-01-15T23:43:54+00:00,10137,1809.5
0x00a8d2f09467e20bb2183c3122ec1bb62a6f34c2ceacac74d658737ba944a952,2022-02-02T12:22:58+00:00,1,0.03
0x00a8dc1874d8d82a97ae3a2618f1d647e070bff5ba77840f2b42ad6820a45875,2022-05-24T03:54:01+00:00,2238,0.00011
0x00a94a3c66a4a629e65623e210f5930fa6eb0136ca3c8f0d9d7415adb3a642bf,2022-01-11T21:03:55+00:00,10968,100
0x00a9b1d823ca8fb22874da0c9457f5230c9b20c60592b5db45ae506c68aee967,2022-03-07T21:07:34+00:00,937,0.21
0x00a9c37360b98154fb79e9dba041f3108f25570163431509d6a05a3f84baf6b5,2022-04-17T13:47:30+00:00,2255,0.07
0x00aa1197353c355db5a3441364c880a0e39b1aa91b7b1485492196fe49bd73c1,2022-02-13T21:20:32+00:00,1,5.3
0x00aa1d43c6d87f10f5683329a1dc83ed6975c2ce92d22524621cded07c9b4953,2022-05-08T08:44:03+00:00,9526,0.55
0x00ab281e03b8f9b21df8f969a682faf9301ff250a7c5175e78cd63a8eafb7683,2022-01-31T02:21:55+00:00,7341,0.567
0x00ab2cc94aa27038f1b3fd4ef4b90b369fa764e3f99cc57db76c17e4a7010d39,2022-04-25T17:58:40+00:00,1692,14.75
0x00abc308a86b58bc62245a989a0551130bf069b009946ed9e2ea0e825e0b62aa,2022-04-26T06:39:44+00:00,9386,2.99
0x00abdb08a950770e4565624cc435c501523525edd155a97561b2761d0b40d2d5,2022-05-13T16:31:23+00:00,816,0.378
0x00ac105d15d515c44036dab81d97141c6e8cc67dca87a5869141b2097d9e04dc,2022-05-23T19:10:19+00:00,2503,0.069
0x00ac1dcd09e8607fc834842b832070fbc0e43d85949cbb0ac9a53dcabd792461,2022-06-13T16:45:04+00:00,65230,1.75
0x00ac1f8d2aea6cb58b2930f57302a11adbfe784b0f32e5437048969ff0080d69,2022-02-23T20:30:48+00:00,1334,0.21
0x00ac72f8516bed2f70a88aaec3cfa0b6b64d34cdeb077076a87f8e1bd54d8859,2022-05-02T18:42:40+00:00,401,0.606
0x00acdc1f818d57bc4e1ef4a3374c12a9db8c71bc84e2bb7fa8741c1096418e99,2022-01-31T16:07:46+00:00,8918,0.1
0x00acf1907e458ec49ec8b28f407a005078a55debbb9d2349a33a5052fd2253f8,2022-05-30T18:27:32+00:00,3705,0.16
0x00ad458ea5fa2a6fbab5dc3763c83d549e919ed0609a16d1daefb0720a6fb490,2022-05-21T20:44:46+00:00,2613,0.01
0x00ad4ab3b2580a55fb2386de2df61842d2fb99f595bc1d0f08f506ad928e24ff,2022-04-03T07:04:59+00:00,1,0.237
0x00ad595d8f0a23358854edd6f60750862ac10cdf271dc5a00c0a83af8037d343,2022-06-04T23:44:42+00:00,6410,218
0x00ad91607bf96be04b1381f7e3216c5d19d70e03d2df3c16d590c240067eb413,2022-05-12T18:50:01+00:00,1,0.099
0x00adb5de1c7df055187477833a52db60a4d4ba796e7e0c4c21d19aafb1f384e8,2022-04-13T10:14:52+00:00,4950,0.3
0x00adf65d128bdae716aa1245f5fa16ad53d52ef2b5a82ce5390207243824be32,2022-05-08T19:35:51+00:00,971,0.4125
0x00ae848caef7b8466dcaf3acfa42304a5a345c92e3860a871328462404c3f38a,2022-01-18T13:49:01+00:00,1401,1.1
0x00aeb78846cc3ab140d0b0d48051880300209d794859625d0afb3b6ffe847c85,2022-03-13T12:09:22+00:00,5580,0.55
0x00aefd5ce67eb8bdb972c074b7ee7bccf9c8821e1454f7d0c87f4b714236a734,2022-02-16T22:26:03+00:00,2637,0.25
0x00af769014d231c44d30660ac7804f130b8ba98e6885de5136955f346adcc59a,2022-04-03T16:08:29+00:00,3145,4.39
0x00af7dc3bae2a78d2b6b0fb1ee03922476861ab93968bf473a246af7c4fe6214,2022-02-06T21:56:40+00:00,4636,0.72
0x00afd58c0175eeb096487a76ae7d7fd0e708eddcfc9ee1742449f72582fdaa5e,2022-06-19T03:11:38+00:00,1501,0.212923970734945
0x00b09f83954ebd92ebc0b641c17c1438d2a1e45472af690100ef2fbf45089867,2022-01-26T12:28:55+00:00,12686,0.08
0x00b0c158da209b360e101405affa57179a8609e6413fdb3581285b983516ba1f,2022-04-19T15:53:10+00:00,1273,0.11
0x00b0ef8b2b96760f50a25303627b05d5cfb1343cb32b8b5711c08c814585381f,2022-04-08T13:32:59+00:00,2119,0.045
0x00b207d40f56bc78aab3659dbff296a45a283b5a96ef087fff2fb106cc5f0171,2022-02-18T08:10:16+00:00,8032,1.169
0x00b222dc99802604b75c4d5f7af97a540390d76ab8d3d7eaf97a80e6f291c1b6,2022-02-13T22:46:25+00:00,330,0.25199
0x00b27d2809d75c1b71176d7cf9f73481e7b83aecea53f5943265c3b17f0be104,2022-01-29T15:27:34+00:00,10446,0.04
0x00b282b3676ce60fe2f3f0fca64bd6c5abd1defc2ac3bd62eb47d7d983a79c3a,2022-02-01T18:35:42+00:00,1888,2.5
0x00b2c5fb1b9a780888a3225826ecdd735211f8d78f78bf3a038000bbf05c33fe,2022-04-27T02:34:01+00:00,5318,26.78
0x00b2d24f8480275ef2d90268feb70ffa7d467779fda27bcc249a613fd1383739,2022-01-11T10:55:57+00:00,10004,0.45
0x00b35420c285adadbc4704f8a60a6e2f4746a9650e81dcf12cc514469888705c,2022-01-11T20:47:52+00:00,10244,9
0x00b383dbfae02c1b8aab55d2565dfbaeea2a6325b28ca57f963f59a83410ba71,2022-05-07T20:50:18+00:00,9954,0.015
0x00b3d7038ec3f3ddcb954bbc0ac8b2427dfdd2e7d236b3420f009ccc5ee55d04,2022-02-12T00:04:10+00:00,6305,0.06
0x00b3eee055612740d3c5151ca273fabde39b78b7148883689c4c5dc57bf2353a,2022-04-08T07:03:56+00:00,372,0.3
0x00b41ed1f793df310a1faa3811706f4b6ef0b800bfc8f23779e38591c2f4e690,2022-06-29T02:56:43+00:00,1,0.49
0x00b4a3b27b90d347d744de2626b9f458aefa8220a78db46876db4cf51a7b8e76,2022-01-20T09:36:24+00:00,3574,4.5
0x00b4e8f6993e98108e5c83b2d5b6bbdcd853c22ac06fc2615e3f0045f39235ff,2022-06-18T18:46:25+00:00,83777,3.2
0x00b55a227ef6646bc6a75c205eba6cd0e8f346cd848b209752771da13f81f68e,2022-03-29T03:59:44+00:00,5283,513
0x00b586d602dd37599fc334cef3fb12a62a40156939ccb1ece8072c585905a991,2022-01-21T16:56:54+00:00,0,0.25
0x00b587f4fd5fd9bdb34b77ff97028739ecaeeb16ef09ad450ab488ff99578f38,2022-02-15T21:01:29+00:00,6129,0.939
0x00b5c7ab236356a1997ef3cae4f29f3d60ec2fbaa1e5361c58ff97a434be00e8,2022-01-31T12:25:51+00:00,2362,1.99
0x00b5fd4148947008e60965ebb24f62ed3fb124fdea9b08e279681473d4b9f9b9,2022-01-22T23:48:22+00:00,3521,563
0x00b6461999b7e65a50d72b2b6a79057effbe3c26943a8b6218b4d9f896049f47,2022-02-05T10:53:01+00:00,1606,136.1
0x00b6acaf543819897d70da6f5415e05b6ab58f7fdf5244f69c2f0c4f13dcd235,2022-02-15T11:46:56+00:00,8865,0.11
0x00b6b3ce045f4d042b0ce3bf649c306c5d9eda49e6796424be0bc6fe8933c431,2022-05-21T01:33:33+00:00,557,0.035
0x00b6b7046f0ab5ba17d63e2d08e1e17bc9512131889776a50d22706cdd532166,2022-04-26T11:11:57+00:00,8025,0.82
0x00b735c7d8d4653cd06a9b4879fd808f53763ec75e01c2dccbf2d7fd1f19e121,2022-04-19T20:11:30+00:00,3807,7.601
0x00b75d5586437aeb3aa3b6c6b37c65dcb480e966f2f5fa4f2d99a3e7b51b0953,2022-05-24T01:25:39+00:00,7600,0.525
0x00b815d1fe483b80601304d329b71e3155231dfbb6988f07516cf64ef2c8c512,2022-01-13T23:39:09+00:00,6367,0.48
0x00b82e670d11ccf2e8b9357f8cc08d3add4dc33ee66c14ccdbbc4d23abf0d5d0,2022-02-01T03:46:56+00:00,802,0.3
0x00b889d965e6b34b25c6c3bb8eadac7846f76d4879da0a83454b4f32bc316e45,2022-01-19T04:40:06+00:00,1795,1.9
0x00b9079cdf193d259d5c1a351a8fea2336579b49bff198d4df990dda4ed9667c,2022-04-27T00:00:17+00:00,143,1.49
0x00b914008732992f1959f10627d2323832c5769f5077bbb5fba9e4276dfc0129,2022-01-23T21:13:35+00:00,9728,436
0x00b94f7f401876d95696fe5bac9d3067ffd7a7d52d893cc1d784ff6d535ade97,2022-05-08T19:37:38+00:00,855,0.1104
0x00b97e8177636d10001998b7cb60753bc197b3257bc35a29e66463d751860094,2022-05-21T23:32:27+00:00,9409,0.119
0x00b99677d8af639a061c924f6933e36b8cf079eb4ae273fb8194733f426b59c5,2022-05-21T14:56:30+00:00,8495,0.107599999
0x00baa0af50a6ff0eb27323282d210af08aaf7b5f9125975e45502ba0f3ecf394,2022-05-14T08:17:34+00:00,1239,3.6
0x00bbbd0d2c0086e9aaaec984c4c7e1ac242aac7d5ac7c88a794b7d0c16be6f40,2022-04-03T05:01:40+00:00,3680,0.305
0x00bbebceae39d028b22eac255889d4f85d011a1e1f2e3dd76eb4f41ba72005b9,2022-01-25T19:14:56+00:00,3046,19
0x00bc64b64d741a1600553c17fc368210d8d0c30ebe32a25109a8a83e9157820a,2022-06-12T19:29:37+00:00,3733,0.06
0x00bc82fcb71a635fb36ab135814c6377ca8bdfeeb71bb4d66c68c8004730d51d,2022-01-27T14:23:05+00:00,195,0.11
0x00bd4c3a84d008d3bb38017d54f47724ff7763c86a3f41bb7f03b69b2355cb02,2022-01-16T23:51:14+00:00,18036,120
0x00bd8fd5488b5b0c93b75eb4199097205ca50325516e9cac435e4527f672046a,2022-02-12T00:16:08+00:00,935,0.394
0x00bdc53df01a0c8b784674f4e14de071616a027ddda3efdb3c98f897b8045406,2022-05-26T16:39:29+00:00,1900,0.09
0x00bdff0f76d582550fdbcb7eb67a5444d167cbe1692eaada3764e317dac4e578,2022-06-24T01:45:06+00:00,2862,0.0069
0x00be0dc5bdd6bb754780f83624562391809e3d63bbd270fda201277ff1af675f,2022-02-24T10:54:44+00:00,2433,1.22959
0x00be3e5c8905bbb173318ee0ce1c022e4f0c11d2b4befb04c25df80d3a3da6e1,2022-05-07T18:56:11+00:00,10,3
0x00be6dc32f2bf8725f70defacdff2e447f4b5ae4f5bb3b9302b6a9d504420035,2022-03-12T23:47:32+00:00,1938,268.6935338
0x00bf4551fa4b2c69409254dbf574efb358eb2ae8db18696f05bb204295a68879,2022-05-15T11:42:30+00:00,2841,0.0122223223
0x00bf6852f316604dc2c1d85bec901aa1ee34187a3957bad7ab3f638c3b14efcd,2022-03-31T16:02:14+00:00,4543,20.5
0x00bfa9d58a4395b04d8151fac3a924a29db1f014a5bbf42def46be56eb9c0814,2022-04-24T23:23:23+00:00,10142,0.275
0x00c0a358b5c900b5d9f0abe193b397ac1d69474a5542c2d7957a6d2b55ada8c7,2022-05-30T22:27:09+00:00,3203,0.055
0x00c116f89758bb6408c589eb854b8ce9c4febfa320a89594c59236ae2cd7c42d,2022-04-13T03:57:59+00:00,1657,266.1602184
0x00c158b3958c1cf4520594f69e3671b212371832625332b939e2cf70252bf2cf,2022-05-17T14:15:36+00:00,244,0.08
0x00c16494e8fdcea5a2a448a0a082338c4e7d0870b351984fb00f8944a0a87cec,2022-05-31T06:32:37+00:00,9797,0.065
0x00c1ae6133a549e371b54334d9441281637b92c33f6010d6a6984a176d61fd7f,2022-03-02T21:32:03+00:00,3903,0.001
0x00c1dab951d08937c630da401756faa16bd6c08978014bca589d968e5f9d4c2b,2022-05-19T23:42:46+00:00,1002,0.101
0x00c2a62536a105b5ea8d1e721aed79fdca17bbe2f90d8df5939b368122c72233,2022-05-04T19:00:19+00:00,72885,49
0x00c377a6cd904cf1820294556ba9618f2bf2de1cc7f9614bcfcb59a3cfe41cba,2022-05-28T02:33:20+00:00,4447,0.21
0x00c386d26d94564cda11127925ec12ee716345081f8c5e53c0695f823ca8b2ec,2022-04-05T05:06:45+00:00,5340,0.122
0x00c3b71266a59022a056273cc8f6006833f476ba8fe4e6cdeb4091113436967d,2022-01-12T15:07:50+00:00,7936,223
0x00c3f86d8891dd829a2739fbea7ffb358f5140eef80b24725adeca07fc0a1f38,2022-05-28T17:31:02+00:00,5167,2.145
0x00c3ff5edd85d6bb83c9ba5d8473f03b165133e2b9ec4f608ac3efc99c206447,2022-01-11T20:40:50+00:00,7386,0.4
0x00c40bd416e71b1b5862ed7cfdf8bdd6388f44b4a93b0a6a01e0d781aad5605a,2022-01-27T23:08:30+00:00,5283,310
